,Unnamed: 0,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
700,826720,CA,Canada,Manitoba,,,CA-MB,,2020-06-12,0.019645581490666485,0.013038201189182705,0.041520929403903215,-0.0028634348599206917,-0.004947579366031695,-0.0017196664952370817
701,826721,CA,Canada,Manitoba,,,CA-MB,,2020-06-13,0.014137912570163067,0.010087817990788587,0.06220674618631798,0.001683294215121864,0.002110868595648764,-0.0018816151579648139
702,826722,CA,Canada,Manitoba,,,CA-MB,,2020-06-14,-0.001239874927217287,-0.004143772068081952,0.0429003249604965,-0.010021073667000665,-0.01004128645022535,-0.0008769740747709017
703,826723,CA,Canada,Manitoba,,,CA-MB,,2020-06-15,0.016303655990144474,0.010692282423489493,-0.012095455517695726,-0.0071900128402672125,-0.002508311337015045,-0.00015793867287472322
704,826724,CA,Canada,Manitoba,,,CA-MB,,2020-06-16,0.01077324325067895,0.011430588401518426,-0.04887942607858572,-0.007182301650344453,-0.0013171039371173638,0.0007972099099387401
705,826725,CA,Canada,Manitoba,,,CA-MB,,2020-06-17,0.011315913447602544,0.006824620605582666,-0.09682436805023398,-0.01171208779860979,-0.0016516574499329559,0.0014033558645843106
706,826726,CA,Canada,Manitoba,,,CA-MB,,2020-06-18,0.012757118377026831,0.013349072024845405,-0.116255974565905,-0.0073492800924561015,0.0012291339875514264,0.0011480739764262037
707,826727,CA,Canada,Manitoba,,,CA-MB,,2020-06-19,0.01787483617368227,0.010336637824380782,-0.038701696382385416,-0.008771806039591204,-0.004582482489854641,-0.0008346104731689673
708,826728,CA,Canada,Manitoba,,,CA-MB,,2020-06-20,0.008295162050037264,0.0008819754485613735,-0.10580132563675,-0.012375481198608807,0.0026098753388834597,0.0013935005226354013
709,826729,CA,Canada,Manitoba,,,CA-MB,,2020-06-21,-0.0041904131525015206,-0.010542290586252105,-0.07964558130581058,-0.015914602272416596,-0.011653774469218333,0.0006045105556427243
710,826730,CA,Canada,Manitoba,,,CA-MB,,2020-06-22,0.01342365945446279,0.0042749074136870365,-0.033102761553800195,-0.0020951478516053118,0.007652880649546396,0.000892844030039214
711,826731,CA,Canada,Manitoba,,,CA-MB,,2020-06-23,0.012621131970053276,0.006610720912761162,0.015507239538553734,-0.005982908976810643,-0.0001796561298384805,0.0005421316391589863
712,826732,CA,Canada,Manitoba,,,CA-MB,,2020-06-24,0.02215472930626302,0.017470191907023425,0.056232412254012175,-0.0001976327142257277,0.0038558051009949398,-0.0014587976736498845
713,826733,CA,Canada,Manitoba,,,CA-MB,,2020-06-25,0.012494892890738421,0.01210551648954738,-0.08019046719571325,-0.008211980089130036,0.0006138414279006407,0.0008051240678125587
714,826734,CA,Canada,Manitoba,,,CA-MB,,2020-06-26,0.017189380540496887,0.015479441517594625,0.020547288402633982,-0.006453858795742406,-0.0051011235410255065,-0.00118358902728098
715,826735,CA,Canada,Manitoba,,,CA-MB,,2020-06-27,0.011757673617354874,0.007023476306652433,0.08881547366014082,-0.007459324753918926,-0.002304281262885156,-0.0008846549218937873
716,826736,CA,Canada,Manitoba,,,CA-MB,,2020-06-28,-0.011679465113763485,-0.008529692022904045,0.04271550525317437,-0.014453511377882476,-0.013750235681784006,-0.0006647344470401407
717,826737,CA,Canada,Manitoba,,,CA-MB,,2020-06-29,0.016675839175851193,0.01136699375642898,0.011363372798330648,-0.002190616512078169,-0.003420555413822584,0.000549984682038929
718,826738,CA,Canada,Manitoba,,,CA-MB,,2020-06-30,0.016911984705085495,0.02411452052925339,0.054137762223548436,-0.005336923856093671,-0.0024755740114910632,-0.00014289510708098566
719,826739,CA,Canada,Manitoba,,,CA-MB,,2020-07-01,-0.010293022902109674,-0.026852116656054095,0.08614209748355915,-0.01579662583184712,-0.014245347503521712,0.0025925454914599673
720,826740,CA,Canada,Manitoba,,,CA-MB,,2020-07-02,0.021762733941574682,0.03346996769378004,0.048756104697558804,-0.005427502987070709,-0.005363643922066141,-0.0001504554066959396
721,826741,CA,Canada,Manitoba,,,CA-MB,,2020-07-03,0.013228608660679613,0.011074367553899477,-0.015571250509315314,-0.015324590839840176,-0.011919131492727364,0.00037470487624474686
722,826742,CA,Canada,Manitoba,,,CA-MB,,2020-07-04,0.006872085870581326,0.0028796268450900194,-0.09929566737077893,-0.012218299024573755,0.0005915859018914743,0.0012161213735490206
723,826743,CA,Canada,Manitoba,,,CA-MB,,2020-07-05,-0.01914667033270122,-0.01421268495770536,-0.08812450877258608,-0.022549088656708648,-0.013791239341262283,0.0011922477597952254
724,826744,CA,Canada,Manitoba,,,CA-MB,,2020-07-06,0.014482565948679759,0.006473691730805857,0.02111729149008533,-5.411140323175606e-05,-0.004607800536607436,0.0006376666522701037
725,826745,CA,Canada,Manitoba,,,CA-MB,,2020-07-07,0.013792039000700054,0.013789729783973389,0.04780812089608937,-0.0008375469809500883,-0.005216536696079072,0.00037470487624474686
726,826746,CA,Canada,Manitoba,,,CA-MB,,2020-07-08,0.018730280464902077,0.013055484797132333,0.07595988068498132,0.0007767052092809974,-0.0027201298339760297,-0.000237882196609575
727,826747,CA,Canada,Manitoba,,,CA-MB,,2020-07-09,0.018528658779622075,0.018079050819236175,-0.0070065855009923,-0.0037367119841784325,0.0024066538736633005,-0.0004052289206465491
728,826748,CA,Canada,Manitoba,,,CA-MB,,2020-07-10,0.014182298455550735,0.009161612764627002,-0.005893343664094714,-0.004850347460138867,-0.0074327867716034125,-0.00031026877556993124
729,826749,CA,Canada,Manitoba,,,CA-MB,,2020-07-11,0.014018931347655935,0.00739106087276638,0.052423002532441046,0.0050945265459347,0.0023972269605938715,-0.0016540969403875268
730,826750,CA,Canada,Manitoba,,,CA-MB,,2020-07-12,-0.016248873478121966,-0.01245033100777596,-0.006000193806281534,-0.00872773176377428,-0.012999491995991663,-0.0016026930805473699
731,826751,CA,Canada,Manitoba,,,CA-MB,,2020-07-13,-0.00021980668864086608,-0.003989503885282801,-0.1218484784908239,-0.005825159138158594,-0.006521324188133947,0.0031739488258765245
732,826752,CA,Canada,Manitoba,,,CA-MB,,2020-07-14,0.011789952841044862,0.012756058635831352,0.030265065339224084,-0.001970334641405302,-0.0039087045913429545,0.0001995378108130948
733,826753,CA,Canada,Manitoba,,,CA-MB,,2020-07-15,0.014755207429549437,0.008509234298880548,0.00795479357155942,-0.004780930770348966,-0.003941062880289752,0.00011199676605641584
734,826754,CA,Canada,Manitoba,,,CA-MB,,2020-07-16,0.016129127284114038,0.018670580593291453,0.04150781455034754,-0.004780930770348966,-0.0017741279299377094,-0.00023036842461330925
735,826755,CA,Canada,Manitoba,,,CA-MB,,2020-07-17,0.007247458558188756,0.001965681713942655,-0.061249817918289144,-0.012647402153098933,-0.009575955107616824,0.00011969611375922727
736,826756,CA,Canada,Manitoba,,,CA-MB,,2020-07-18,0.008378476874052151,0.004922110356301818,-0.1025308265301274,-0.009676676990761924,-0.0018491774719177577,0.00027488934086307925
737,826757,CA,Canada,Manitoba,,,CA-MB,,2020-07-19,-0.0029261169807572296,-0.009842166567844809,0.02850113561953286,-0.011484547534935082,-0.012578184925081707,0.00042715121988037125
738,826758,CA,Canada,Manitoba,,,CA-MB,,2020-07-20,0.009191306654790623,0.0009127940181802894,-0.057967270275398726,-0.001928529265598792,-0.003998284003215429,0.0018681089136702714
739,826759,CA,Canada,Manitoba,,,CA-MB,,2020-07-21,0.009721028030634609,0.009245308040506826,-0.05393024476358373,-0.006537378462571575,-0.0029319124808733256,0.0010764938125087035
740,826760,CA,Canada,Manitoba,,,CA-MB,,2020-07-22,0.0129124141387625,0.004803196924823591,0.011548599654707482,-0.005420397523181684,-0.003575107274942144,0.00011969611375922727
741,826761,CA,Canada,Manitoba,,,CA-MB,,2020-07-23,0.009991528607841868,0.01115081972317113,-0.020712808781579644,-0.005427502987070709,-0.002018977695414012,0.000549984682038929
742,826762,CA,Canada,Manitoba,,,CA-MB,,2020-07-24,0.009137824180133189,0.0060986249204804735,-0.06344763692682377,-0.014458129056706565,-0.008521012983602314,0.0005579139944038515
743,826763,CA,Canada,Manitoba,,,CA-MB,,2020-07-25,0.004925869785665458,0.004547339911240336,-0.08676054246812558,-0.011725690404274796,-0.0008743495276088903,0.0006657496974760874
744,826764,CA,Canada,Manitoba,,,CA-MB,,2020-07-26,-0.005720515401921325,-0.010697396777218565,0.0067421839171870205,-0.012908876279286243,-0.01065711367120453,-0.0006292686047027656
745,826765,CA,Canada,Manitoba,,,CA-MB,,2020-07-27,0.010262159562986537,0.004148093664598345,-0.017045915996358,-0.00040002288641099526,-0.005184465912451662,0.0012522178511337034
746,826766,CA,Canada,Manitoba,,,CA-MB,,2020-07-28,0.0068042084894617385,0.007490475336645491,0.013054455762377954,-0.0075762034407925,-0.004973136192856694,0.0006376666522701037
747,826767,CA,Canada,Manitoba,,,CA-MB,,2020-07-29,0.012514606338954511,0.00866989627676055,-0.01516983652666788,-0.007417121031532831,-0.004851388921520377,0.00011969611375922727
748,826768,CA,Canada,Manitoba,,,CA-MB,,2020-07-30,0.014564751576264948,0.015794784400933855,-0.020070876975752355,-0.005427502987070709,-0.0041202495029155056,0.0002948988097755504
749,826769,CA,Canada,Manitoba,,,CA-MB,,2020-07-31,0.010856194999006577,0.009690085158315253,-0.07185806186455364,-0.012248948947998408,-0.007823027823190864,0.0003904564261738412
750,826770,CA,Canada,Manitoba,,,CA-MB,,2020-08-01,0.004998804833106949,0.000795106682360609,-0.04596029690670854,-0.01126391775902346,-0.003910693664087564,-0.0006647344470401407
751,826771,CA,Canada,Manitoba,,,CA-MB,,2020-08-02,-0.01798076396316317,-0.014810981102853196,0.23185892706115496,-0.027956725702326896,-0.01462295398925709,-0.00014124119368486365
752,826772,CA,Canada,Manitoba,,,CA-MB,,2020-08-03,-0.008058770342413894,-0.017885444087082997,,-0.018069453816661966,-0.02628425292779447,0.0025384958996532824
753,826773,CA,Canada,Manitoba,,,CA-MB,,2020-08-04,0.008972387272207373,0.013501755942980245,0.03493824384778933,-0.006149824095205262,-0.006003766466684488,0.0008131143068460726
754,826774,CA,Canada,Manitoba,,,CA-MB,,2020-08-05,0.008994289473836995,0.008019033553876636,-0.026822796838333503,-0.007743250016659204,-0.00509485213085295,0.0005579139944038515
755,826775,CA,Canada,Manitoba,,,CA-MB,,2020-08-06,0.00926430119817032,0.01734041269805832,-0.037703576324937364,-0.008220205085560156,-0.003420555413822584,0.0006456416903085977
756,826776,CA,Canada,Manitoba,,,CA-MB,,2020-08-07,0.006304722722826297,0.00594536700987012,-0.06516692754799164,-0.012342554293707654,-0.009786280244249278,0.00021510540179495115
757,826777,CA,Canada,Manitoba,,,CA-MB,,2020-08-08,0.004327504613084219,0.00230231624241339,-0.04005589829687465,-0.011505190813902626,-0.00010121030500750332,-9.758084554273889e-05
758,826778,CA,Canada,Manitoba,,,CA-MB,,2020-08-09,-0.020558705233346505,-0.016425976964622176,-0.07328195931920241,-0.02008880546556467,-0.017599261104496437,0.001781170476706034
759,826779,CA,Canada,Manitoba,,,CA-MB,,2020-08-10,0.004728562655088688,0.0019754346447337064,-0.055896411151009386,-0.004947782600256561,-0.0043640872917870025,0.0014364338281821994
760,826780,CA,Canada,Manitoba,,,CA-MB,,2020-08-11,0.002636279826174357,0.010183747280289968,0.044846329193168395,-0.00902244947609182,-0.0036646918802791376,0.001340120928677221
761,826781,CA,Canada,Manitoba,,,CA-MB,,2020-08-12,0.002976566654720117,0.004071327135174392,-0.0002776688305338175,-0.012342554293707654,-0.005370164293800951,0.0004702142262728498
762,826782,CA,Canada,Manitoba,,,CA-MB,,2020-08-13,-0.0012947211646664146,0.005237380882516869,-0.12944517739464786,-0.0161286234708319,-0.004639997029977095,0.00256470367968384
763,826783,CA,Canada,Manitoba,,,CA-MB,,2020-08-14,-0.0034683733805392233,-0.004712281926819871,-0.14520286180499842,-0.023879494734404042,-0.010869313272805756,0.003183064277536502
764,826784,CA,Canada,Manitoba,,,CA-MB,,2020-08-15,0.0007045791979867768,0.0023790571155549198,-0.08682141074818925,-0.013871377981547207,0.0010812058339585862,0.0009592497432257262
765,826785,CA,Canada,Manitoba,,,CA-MB,,2020-08-16,-0.017158038679207243,-0.018488345689414026,0.011668802021088486,-0.026981772896481765,-0.013139830924108168,0.0013090819453545697
766,826786,CA,Canada,Manitoba,,,CA-MB,,2020-08-17,-0.00029305408319953125,0.0038049645161359136,,-0.0032195827318863175,0.00020364420392436373,0.0009089915036606163
767,826787,CA,Canada,Manitoba,,,CA-MB,,2020-08-18,-0.0017503317161462549,0.005224532480816456,,-0.005821642628007803,-0.0006655891044953267,0.0011643421177214336
768,826788,CA,Canada,Manitoba,,,CA-MB,,2020-08-19,-0.001677070796632825,0.003520528399446084,,-0.007645140584777898,-0.0008251822211995229,0.0007333972298836822
769,826789,CA,Canada,Manitoba,,,CA-MB,,2020-08-20,0.005842019120900775,0.014643417982863062,,-0.0033658105608231825,0.0019130250818423745,0.0011725896396099136
770,826790,CA,Canada,Manitoba,,,CA-MB,,2020-08-21,0.0005085919500913456,0.005590766446467706,,-0.008016438518865921,-0.004323241286297221,3.9867078016744936e-05
771,826791,CA,Canada,Manitoba,,,CA-MB,,2020-08-22,-0.005300084172121053,0.0005646361674348351,,-0.016278289097263247,-0.00036403241521320955,0.0020976033924920263
772,826792,CA,Canada,Manitoba,,,CA-MB,,2020-08-23,-0.01871919510847735,-0.011741501147479811,,-0.010021073667000665,-0.010129631023685779,0.001112865521693292
773,826793,CA,Canada,Manitoba,,,CA-MB,,2020-08-24,-0.0019567854970186944,0.0031865238880338202,,-0.004823912944302678,-0.0008251822211995229,0.0012605104753699282
774,826794,CA,Canada,Manitoba,,,CA-MB,,2020-08-25,-0.0015737271651180898,0.006130830756691457,,-0.0026769739308784494,6.270589711524248e-05,0.0011643421177214336
775,826795,CA,Canada,Manitoba,,,CA-MB,,2020-08-26,0.001051880284722593,0.0014620065562673888,,-0.003970349421641371,0.00015213934404545047,0.0004702142262728498
776,826796,CA,Canada,Manitoba,,,CA-MB,,2020-08-27,0.003803830579913057,0.013281577154866477,,-0.0031991946823194126,0.001041207815696451,0.0009968300696852925
777,826797,CA,Canada,Manitoba,,,CA-MB,,2020-08-28,0.0021498802493591864,0.006635022329220313,,-0.012679925414677858,-0.006604002940599779,0.0008293226363695967
778,826798,CA,Canada,Manitoba,,,CA-MB,,2020-08-29,-0.0012019763330357862,0.0013608596823687278,,-0.004630045296647636,0.0030875931020540506,-0.0009742398055351999
779,826799,CA,Canada,Manitoba,,,CA-MB,,2020-08-30,-0.029224724541865796,-0.02244476059308917,,-0.024766852875367534,-0.013499015330046821,0.002037965029703664
780,826800,CA,Canada,Manitoba,,,CA-MB,,2020-08-31,0.0019506794445315356,0.0027221897138666315,,-0.0067118822290208316,-0.0010547478793388053,0.0014364338281821994
781,826801,CA,Canada,Manitoba,,,CA-MB,,2020-09-01,0.001271465499059714,0.004215862374148053,,-0.005944558917791501,-0.0015328947918958156,0.002044319851667864
782,826802,CA,Canada,Manitoba,,,CA-MB,,2020-09-02,0.0011250646037923966,-0.0013562421615031348,,-0.00542647973454523,-0.00016737128656984374,0.0014280512662897345
783,826803,CA,Canada,Manitoba,,,CA-MB,,2020-09-03,0.00817379281643552,0.010179000084872124,,-0.0015072810653144679,0.0030546987317612573,0.0010846961430261742
784,826804,CA,Canada,Manitoba,,,CA-MB,,2020-09-04,0.006266206450954382,0.0014190426449686173,,-0.008817138847529677,-0.003827057606542288,0.0006618198964073421
785,826805,CA,Canada,Manitoba,,,CA-MB,,2020-09-05,-0.0005243967383895612,-0.0023020992270399395,,-0.011242718051163014,0.0010457371254686525,0.00039066658698417726
786,826806,CA,Canada,Manitoba,,,CA-MB,,2020-09-06,-0.016788909906408567,-0.012999007286721025,,-0.013966245623235753,-0.010400683630926466,0.002076068626140474
787,826807,CA,Canada,Manitoba,,,CA-MB,,2020-09-07,-0.0249978940956075,-0.03707345320519115,,-0.017516216083282257,-0.012270343609007837,0.005667434819231212
