,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
854878,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-08,,,,,-28.0,3.0
854879,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-09,,,,,-25.0,2.0
854880,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-10,,,,,-27.0,1.0
854881,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-11,4.0,3.0,,,-26.0,2.0
854882,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-12,4.0,0.0,,,-1.0,-3.0
854883,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-13,37.0,35.0,,,15.0,
854884,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-14,4.0,4.0,,,-21.0,2.0
854885,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-15,5.0,4.0,,,-21.0,2.0
854886,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-16,6.0,3.0,,,-22.0,3.0
854887,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-17,7.0,3.0,,,-22.0,3.0
854888,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-18,6.0,4.0,,,-21.0,4.0
854889,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-19,5.0,1.0,,,0.0,
854890,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-20,34.0,36.0,,,14.0,
854891,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-21,10.0,16.0,,,-21.0,3.0
854892,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-22,-11.0,3.0,,,-25.0,8.0
854893,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-23,-25.0,-30.0,,,-36.0,14.0
854894,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-24,5.0,-4.0,,,-19.0,4.0
854895,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-25,0.0,-4.0,,,-19.0,4.0
854896,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-26,0.0,-4.0,,,1.0,-1.0
854897,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-27,30.0,22.0,,,13.0,-3.0
854898,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-28,3.0,5.0,,,-18.0,4.0
854899,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-29,0.0,0.0,,,-18.0,3.0
854900,CA,Canada,Prince Edward Island,,,CA-PE,,2020-09-30,6.0,7.0,,,-20.0,3.0
854901,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-01,8.0,6.0,,,-17.0,2.0
854902,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-02,-2.0,-6.0,,,-17.0,3.0
854903,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-03,-1.0,-5.0,,,-3.0,-1.0
854904,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-04,29.0,31.0,,,10.0,-4.0
854905,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-05,-1.0,-2.0,,,-18.0,4.0
854906,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-06,-2.0,-4.0,,,-19.0,3.0
854907,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-07,1.0,2.0,,,-18.0,3.0
854908,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-08,1.0,-1.0,,,-18.0,6.0
854909,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-09,-3.0,3.0,,,-20.0,5.0
854910,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-10,-3.0,7.0,,,-3.0,0.0
854911,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-11,3.0,17.0,,,9.0,-3.0
854912,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-12,-50.0,-51.0,,,-68.0,14.0
854913,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-13,-1.0,5.0,,,-19.0,4.0
854914,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-14,-3.0,-3.0,,,-19.0,7.0
854915,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-15,8.0,10.0,,,-16.0,4.0
854916,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-16,0.0,2.0,,,-16.0,3.0
854917,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-17,-4.0,-5.0,,,-4.0,2.0
854918,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-18,29.0,27.0,,,10.0,-2.0
854919,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-19,-1.0,2.0,,,-16.0,4.0
854920,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-20,0.0,1.0,,,-17.0,5.0
854921,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-21,4.0,1.0,,,-17.0,5.0
854922,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-22,4.0,2.0,,,-14.0,4.0
854923,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-23,1.0,-1.0,,,-15.0,5.0
854924,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-24,1.0,-2.0,,,-2.0,1.0
854925,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-25,24.0,25.0,,,7.0,-1.0
854926,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-26,-1.0,-1.0,,,-14.0,5.0
854927,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-27,-2.0,-2.0,,,-16.0,6.0
854928,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-28,7.0,5.0,,,-15.0,5.0
854929,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-29,12.0,8.0,,,-14.0,4.0
854930,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-30,4.0,1.0,,,-13.0,5.0
854931,CA,Canada,Prince Edward Island,,,CA-PE,,2020-10-31,-5.0,0.0,,,-3.0,3.0
854932,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-01,21.0,14.0,,,7.0,0.0
854933,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-02,-5.0,-9.0,,,-15.0,7.0
854934,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-03,-2.0,-5.0,,,-15.0,6.0
854935,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-04,0.0,-6.0,,,-15.0,6.0
854936,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-05,1.0,-2.0,,,-13.0,5.0
854937,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-06,-3.0,-8.0,,,-13.0,5.0
854938,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-07,-3.0,-10.0,,,0.0,3.0
854939,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-08,21.0,18.0,,,10.0,-1.0
854940,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-09,0.0,-4.0,,,-13.0,6.0
854941,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-10,11.0,7.0,,,-14.0,3.0
854942,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-11,-38.0,-51.0,,,-68.0,18.0
854943,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-12,14.0,11.0,,,-25.0,6.0
854944,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-13,1.0,-2.0,,,-25.0,8.0
854945,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-14,1.0,-5.0,,,-5.0,3.0
854946,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-15,25.0,17.0,,,6.0,0.0
854947,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-16,-4.0,-8.0,,,-13.0,7.0
854948,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-17,2.0,-5.0,,,-14.0,6.0
854949,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-18,4.0,-5.0,,,-14.0,6.0
854950,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-19,8.0,-1.0,,,-12.0,5.0
854951,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-20,5.0,0.0,,,-20.0,8.0
854952,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-21,3.0,-1.0,,,-3.0,3.0
854953,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-22,27.0,21.0,,,11.0,1.0
854954,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-23,0.0,-4.0,,,-14.0,7.0
854955,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-24,-3.0,-5.0,,,-15.0,8.0
854956,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-25,4.0,-3.0,,,-15.0,7.0
854957,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-26,12.0,9.0,,,-14.0,6.0
854958,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-27,7.0,-3.0,,,-21.0,8.0
854959,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-28,-2.0,-1.0,-38.0,,-2.0,5.0
854960,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-29,22.0,19.0,,,8.0,1.0
854961,CA,Canada,Prince Edward Island,,,CA-PE,,2020-11-30,5.0,4.0,,,-14.0,6.0
854962,CA,Canada,Prince Edward Island,,,CA-PE,,2020-12-01,-1.0,0.0,,,-15.0,7.0
855695,CA,Canada,Quebec,,,CA-QC,,2020-02-15,4.0,0.0,20.0,5.0,2.0,1.0
855696,CA,Canada,Quebec,,,CA-QC,,2020-02-16,10.0,7.0,47.0,2.0,4.0,-1.0
855697,CA,Canada,Quebec,,,CA-QC,,2020-02-17,3.0,1.0,29.0,-1.0,0.0,0.0
855698,CA,Canada,Quebec,,,CA-QC,,2020-02-18,-10.0,-10.0,-7.0,-2.0,1.0,2.0
855699,CA,Canada,Quebec,,,CA-QC,,2020-02-19,-3.0,-4.0,-3.0,0.0,1.0,1.0
855700,CA,Canada,Quebec,,,CA-QC,,2020-02-20,1.0,0.0,-4.0,-2.0,1.0,0.0
855701,CA,Canada,Quebec,,,CA-QC,,2020-02-21,-1.0,-3.0,-6.0,0.0,1.0,1.0
855702,CA,Canada,Quebec,,,CA-QC,,2020-02-22,6.0,2.0,31.0,7.0,3.0,0.0
855703,CA,Canada,Quebec,,,CA-QC,,2020-02-23,12.0,10.0,51.0,4.0,6.0,-1.0
855704,CA,Canada,Quebec,,,CA-QC,,2020-02-24,2.0,1.0,26.0,-3.0,2.0,0.0
855705,CA,Canada,Quebec,,,CA-QC,,2020-02-25,2.0,3.0,10.0,-2.0,2.0,0.0
855706,CA,Canada,Quebec,,,CA-QC,,2020-02-26,0.0,3.0,-4.0,-2.0,1.0,1.0
855707,CA,Canada,Quebec,,,CA-QC,,2020-02-27,-23.0,-20.0,-25.0,-10.0,-13.0,8.0
855708,CA,Canada,Quebec,,,CA-QC,,2020-02-28,-1.0,-1.0,-13.0,5.0,0.0,1.0
855709,CA,Canada,Quebec,,,CA-QC,,2020-02-29,6.0,4.0,2.0,13.0,3.0,0.0
855710,CA,Canada,Quebec,,,CA-QC,,2020-03-01,14.0,11.0,26.0,11.0,5.0,-2.0
855711,CA,Canada,Quebec,,,CA-QC,,2020-03-02,6.0,0.0,9.0,-8.0,-14.0,3.0
855712,CA,Canada,Quebec,,,CA-QC,,2020-03-03,11.0,4.0,19.0,-8.0,-13.0,2.0
855713,CA,Canada,Quebec,,,CA-QC,,2020-03-04,7.0,0.0,-1.0,-9.0,-14.0,3.0
855714,CA,Canada,Quebec,,,CA-QC,,2020-03-05,11.0,4.0,25.0,-7.0,-14.0,2.0
855715,CA,Canada,Quebec,,,CA-QC,,2020-03-06,1.0,-7.0,-7.0,-8.0,-15.0,4.0
855716,CA,Canada,Quebec,,,CA-QC,,2020-03-07,6.0,1.0,25.0,6.0,2.0,0.0
855717,CA,Canada,Quebec,,,CA-QC,,2020-03-08,10.0,8.0,22.0,2.0,4.0,-1.0
855718,CA,Canada,Quebec,,,CA-QC,,2020-03-09,2.0,-1.0,13.0,-5.0,-1.0,1.0
855719,CA,Canada,Quebec,,,CA-QC,,2020-03-10,-7.0,-8.0,-20.0,-7.0,-4.0,3.0
855720,CA,Canada,Quebec,,,CA-QC,,2020-03-11,3.0,3.0,-3.0,-3.0,1.0,1.0
855721,CA,Canada,Quebec,,,CA-QC,,2020-03-12,8.0,28.0,1.0,-6.0,1.0,0.0
855722,CA,Canada,Quebec,,,CA-QC,,2020-03-13,-13.0,30.0,-38.0,-23.0,-15.0,8.0
855723,CA,Canada,Quebec,,,CA-QC,,2020-03-14,-16.0,10.0,-13.0,-21.0,-4.0,6.0
855724,CA,Canada,Quebec,,,CA-QC,,2020-03-15,-17.0,7.0,4.0,-28.0,-6.0,5.0
855725,CA,Canada,Quebec,,,CA-QC,,2020-03-16,-21.0,5.0,3.0,-43.0,-30.0,11.0
855726,CA,Canada,Quebec,,,CA-QC,,2020-03-17,-36.0,-3.0,-30.0,-52.0,-37.0,16.0
855727,CA,Canada,Quebec,,,CA-QC,,2020-03-18,-36.0,4.0,0.0,-52.0,-41.0,17.0
855728,CA,Canada,Quebec,,,CA-QC,,2020-03-19,-40.0,3.0,-1.0,-55.0,-44.0,18.0
855729,CA,Canada,Quebec,,,CA-QC,,2020-03-20,-51.0,-11.0,-45.0,-59.0,-46.0,22.0
855730,CA,Canada,Quebec,,,CA-QC,,2020-03-21,-54.0,-15.0,-14.0,-52.0,-32.0,15.0
855731,CA,Canada,Quebec,,,CA-QC,,2020-03-22,-53.0,-20.0,-8.0,-56.0,-32.0,11.0
855732,CA,Canada,Quebec,,,CA-QC,,2020-03-23,-44.0,-13.0,-41.0,-66.0,-49.0,19.0
855733,CA,Canada,Quebec,,,CA-QC,,2020-03-24,-51.0,-18.0,-17.0,-67.0,-55.0,22.0
855734,CA,Canada,Quebec,,,CA-QC,,2020-03-25,-60.0,-25.0,-19.0,-71.0,-64.0,26.0
855735,CA,Canada,Quebec,,,CA-QC,,2020-03-26,-61.0,-22.0,-32.0,-73.0,-65.0,28.0
855736,CA,Canada,Quebec,,,CA-QC,,2020-03-27,-63.0,-26.0,-14.0,-70.0,-64.0,28.0
855737,CA,Canada,Quebec,,,CA-QC,,2020-03-28,-65.0,-31.0,-19.0,-64.0,-47.0,18.0
855738,CA,Canada,Quebec,,,CA-QC,,2020-03-29,-70.0,-44.0,-68.0,-75.0,-45.0,15.0
855739,CA,Canada,Quebec,,,CA-QC,,2020-03-30,-60.0,-34.0,-51.0,-76.0,-66.0,26.0
855740,CA,Canada,Quebec,,,CA-QC,,2020-03-31,-55.0,-23.0,0.0,-72.0,-66.0,26.0
855741,CA,Canada,Quebec,,,CA-QC,,2020-04-01,-57.0,-25.0,-32.0,-73.0,-67.0,27.0
855742,CA,Canada,Quebec,,,CA-QC,,2020-04-02,-61.0,-28.0,-51.0,-76.0,-67.0,29.0
855743,CA,Canada,Quebec,,,CA-QC,,2020-04-03,-64.0,-29.0,-51.0,-75.0,-66.0,30.0
855744,CA,Canada,Quebec,,,CA-QC,,2020-04-04,-62.0,-28.0,-3.0,-63.0,-48.0,18.0
855745,CA,Canada,Quebec,,,CA-QC,,2020-04-05,-84.0,-78.0,-42.0,-75.0,-52.0,16.0
855746,CA,Canada,Quebec,,,CA-QC,,2020-04-06,-51.0,-20.0,4.0,-72.0,-66.0,25.0
855747,CA,Canada,Quebec,,,CA-QC,,2020-04-07,-57.0,-23.0,3.0,-72.0,-67.0,26.0
855748,CA,Canada,Quebec,,,CA-QC,,2020-04-08,-58.0,-24.0,-20.0,-73.0,-67.0,27.0
855749,CA,Canada,Quebec,,,CA-QC,,2020-04-09,-60.0,-22.0,-57.0,-77.0,-68.0,29.0
855750,CA,Canada,Quebec,,,CA-QC,,2020-04-10,-65.0,-27.0,-52.0,-78.0,-77.0,33.0
855751,CA,Canada,Quebec,,,CA-QC,,2020-04-11,-64.0,-27.0,-38.0,-67.0,-49.0,19.0
855752,CA,Canada,Quebec,,,CA-QC,,2020-04-12,-82.0,-75.0,1.0,-68.0,-54.0,15.0
855753,CA,Canada,Quebec,,,CA-QC,,2020-04-13,-65.0,-42.0,-62.0,-81.0,-79.0,30.0
855754,CA,Canada,Quebec,,,CA-QC,,2020-04-14,-54.0,-22.0,-23.0,-73.0,-66.0,27.0
855755,CA,Canada,Quebec,,,CA-QC,,2020-04-15,-55.0,-24.0,-29.0,-73.0,-65.0,27.0
855756,CA,Canada,Quebec,,,CA-QC,,2020-04-16,-56.0,-24.0,-26.0,-73.0,-65.0,28.0
855757,CA,Canada,Quebec,,,CA-QC,,2020-04-17,-59.0,-28.0,-37.0,-72.0,-64.0,30.0
855758,CA,Canada,Quebec,,,CA-QC,,2020-04-18,-59.0,-29.0,2.0,-59.0,-41.0,17.0
855759,CA,Canada,Quebec,,,CA-QC,,2020-04-19,-82.0,-78.0,-42.0,-74.0,-48.0,16.0
855760,CA,Canada,Quebec,,,CA-QC,,2020-04-20,-45.0,-17.0,19.0,-68.0,-61.0,23.0
855761,CA,Canada,Quebec,,,CA-QC,,2020-04-21,-54.0,-29.0,-43.0,-74.0,-62.0,26.0
855762,CA,Canada,Quebec,,,CA-QC,,2020-04-22,-57.0,-31.0,-49.0,-74.0,-62.0,27.0
855763,CA,Canada,Quebec,,,CA-QC,,2020-04-23,-53.0,-23.0,-3.0,-70.0,-61.0,26.0
855764,CA,Canada,Quebec,,,CA-QC,,2020-04-24,-56.0,-27.0,-4.0,-68.0,-60.0,27.0
855765,CA,Canada,Quebec,,,CA-QC,,2020-04-25,-54.0,-24.0,41.0,-53.0,-38.0,16.0
855766,CA,Canada,Quebec,,,CA-QC,,2020-04-26,-78.0,-74.0,-4.0,-68.0,-44.0,14.0
855767,CA,Canada,Quebec,,,CA-QC,,2020-04-27,-44.0,-19.0,-9.0,-70.0,-59.0,23.0
855768,CA,Canada,Quebec,,,CA-QC,,2020-04-28,-45.0,-20.0,36.0,-66.0,-59.0,18.0
855769,CA,Canada,Quebec,,,CA-QC,,2020-04-29,-47.0,-22.0,39.0,-66.0,-59.0,23.0
855770,CA,Canada,Quebec,,,CA-QC,,2020-04-30,-56.0,-26.0,-43.0,-73.0,-60.0,26.0
855771,CA,Canada,Quebec,,,CA-QC,,2020-05-01,-55.0,-22.0,-16.0,-66.0,-58.0,26.0
855772,CA,Canada,Quebec,,,CA-QC,,2020-05-02,-50.0,-19.0,69.0,-47.0,-34.0,14.0
855773,CA,Canada,Quebec,,,CA-QC,,2020-05-03,-74.0,-69.0,40.0,-62.0,-39.0,13.0
855774,CA,Canada,Quebec,,,CA-QC,,2020-05-04,-39.0,-13.0,-9.0,-67.0,-54.0,21.0
855775,CA,Canada,Quebec,,,CA-QC,,2020-05-05,-43.0,-15.0,12.0,-66.0,-55.0,22.0
855776,CA,Canada,Quebec,,,CA-QC,,2020-05-06,-42.0,-15.0,50.0,-62.0,-54.0,21.0
855777,CA,Canada,Quebec,,,CA-QC,,2020-05-07,-43.0,-15.0,40.0,-64.0,-54.0,22.0
855778,CA,Canada,Quebec,,,CA-QC,,2020-05-08,-49.0,-18.0,-13.0,-65.0,-53.0,24.0
855779,CA,Canada,Quebec,,,CA-QC,,2020-05-09,-47.0,-9.0,-22.0,-57.0,-31.0,15.0
855780,CA,Canada,Quebec,,,CA-QC,,2020-05-10,-69.0,-64.0,-1.0,-63.0,-33.0,12.0
855781,CA,Canada,Quebec,,,CA-QC,,2020-05-11,-37.0,-11.0,28.0,-63.0,-49.0,19.0
855782,CA,Canada,Quebec,,,CA-QC,,2020-05-12,-40.0,-13.0,30.0,-62.0,-50.0,20.0
855783,CA,Canada,Quebec,,,CA-QC,,2020-05-13,-39.0,-13.0,60.0,-60.0,-50.0,20.0
855784,CA,Canada,Quebec,,,CA-QC,,2020-05-14,-40.0,-12.0,81.0,-60.0,-50.0,18.0
855785,CA,Canada,Quebec,,,CA-QC,,2020-05-15,-47.0,-19.0,-23.0,-65.0,-50.0,23.0
855786,CA,Canada,Quebec,,,CA-QC,,2020-05-16,-41.0,-9.0,66.0,-46.0,-25.0,11.0
855787,CA,Canada,Quebec,,,CA-QC,,2020-05-17,-64.0,-58.0,149.0,-50.0,-30.0,9.0
855788,CA,Canada,Quebec,,,CA-QC,,2020-05-18,-27.0,-6.0,158.0,-65.0,-75.0,22.0
855789,CA,Canada,Quebec,,,CA-QC,,2020-05-19,-30.0,-5.0,70.0,-59.0,-47.0,18.0
855790,CA,Canada,Quebec,,,CA-QC,,2020-05-20,-29.0,-3.0,110.0,-56.0,-47.0,17.0
855791,CA,Canada,Quebec,,,CA-QC,,2020-05-21,-32.0,-4.0,113.0,-56.0,-47.0,18.0
855792,CA,Canada,Quebec,,,CA-QC,,2020-05-22,-37.0,-7.0,94.0,-54.0,-44.0,17.0
855793,CA,Canada,Quebec,,,CA-QC,,2020-05-23,-37.0,-5.0,103.0,-42.0,-17.0,9.0
855794,CA,Canada,Quebec,,,CA-QC,,2020-05-24,-42.0,-27.0,154.0,-44.0,-16.0,5.0
855795,CA,Canada,Quebec,,,CA-QC,,2020-05-25,-22.0,-7.0,76.0,-56.0,-45.0,16.0
855796,CA,Canada,Quebec,,,CA-QC,,2020-05-26,-26.0,-5.0,97.0,-55.0,-44.0,16.0
855797,CA,Canada,Quebec,,,CA-QC,,2020-05-27,-28.0,-4.0,82.0,-55.0,-44.0,16.0
855798,CA,Canada,Quebec,,,CA-QC,,2020-05-28,-30.0,-5.0,85.0,-55.0,-44.0,17.0
855799,CA,Canada,Quebec,,,CA-QC,,2020-05-29,-36.0,-10.0,39.0,-55.0,-42.0,18.0
855800,CA,Canada,Quebec,,,CA-QC,,2020-05-30,-35.0,-9.0,70.0,-40.0,-10.0,9.0
855801,CA,Canada,Quebec,,,CA-QC,,2020-05-31,-36.0,-20.0,57.0,-45.0,-9.0,7.0
855802,CA,Canada,Quebec,,,CA-QC,,2020-06-01,-22.0,-7.0,70.0,-53.0,-40.0,14.0
855803,CA,Canada,Quebec,,,CA-QC,,2020-06-02,-27.0,-8.0,72.0,-54.0,-41.0,15.0
855804,CA,Canada,Quebec,,,CA-QC,,2020-06-03,-29.0,-8.0,61.0,-54.0,-41.0,16.0
855805,CA,Canada,Quebec,,,CA-QC,,2020-06-04,-26.0,-3.0,161.0,-49.0,-40.0,14.0
855806,CA,Canada,Quebec,,,CA-QC,,2020-06-05,-31.0,-6.0,153.0,-47.0,-40.0,14.0
855807,CA,Canada,Quebec,,,CA-QC,,2020-06-06,-33.0,-8.0,91.0,-40.0,-10.0,8.0
855808,CA,Canada,Quebec,,,CA-QC,,2020-06-07,-26.0,-11.0,207.0,-30.0,-4.0,2.0
855809,CA,Canada,Quebec,,,CA-QC,,2020-06-08,-18.0,-4.0,168.0,-50.0,-39.0,12.0
855810,CA,Canada,Quebec,,,CA-QC,,2020-06-09,-22.0,-4.0,149.0,-51.0,-39.0,13.0
855811,CA,Canada,Quebec,,,CA-QC,,2020-06-10,-23.0,-5.0,106.0,-52.0,-39.0,14.0
855812,CA,Canada,Quebec,,,CA-QC,,2020-06-11,-24.0,-3.0,116.0,-52.0,-39.0,15.0
855813,CA,Canada,Quebec,,,CA-QC,,2020-06-12,-29.0,-5.0,121.0,-48.0,-38.0,13.0
855814,CA,Canada,Quebec,,,CA-QC,,2020-06-13,-30.0,-8.0,133.0,-36.0,-4.0,6.0
855815,CA,Canada,Quebec,,,CA-QC,,2020-06-14,-22.0,-8.0,223.0,-33.0,1.0,1.0
855816,CA,Canada,Quebec,,,CA-QC,,2020-06-15,-13.0,-2.0,193.0,-47.0,-37.0,11.0
855817,CA,Canada,Quebec,,,CA-QC,,2020-06-16,-15.0,2.0,188.0,-47.0,-37.0,12.0
855818,CA,Canada,Quebec,,,CA-QC,,2020-06-17,-17.0,2.0,177.0,-46.0,-38.0,12.0
855819,CA,Canada,Quebec,,,CA-QC,,2020-06-18,-17.0,4.0,180.0,-47.0,-38.0,11.0
855820,CA,Canada,Quebec,,,CA-QC,,2020-06-19,-22.0,3.0,167.0,-43.0,-37.0,9.0
855821,CA,Canada,Quebec,,,CA-QC,,2020-06-20,-25.0,1.0,195.0,-28.0,-1.0,2.0
855822,CA,Canada,Quebec,,,CA-QC,,2020-06-21,-18.0,-1.0,179.0,-33.0,6.0,-1.0
855823,CA,Canada,Quebec,,,CA-QC,,2020-06-22,-6.0,2.0,170.0,-46.0,-40.0,10.0
855824,CA,Canada,Quebec,,,CA-QC,,2020-06-23,-2.0,20.0,132.0,-45.0,-40.0,9.0
855825,CA,Canada,Quebec,,,CA-QC,,2020-06-24,-51.0,-42.0,201.0,-59.0,-76.0,21.0
855826,CA,Canada,Quebec,,,CA-QC,,2020-06-25,-8.0,10.0,157.0,-44.0,-41.0,11.0
855827,CA,Canada,Quebec,,,CA-QC,,2020-06-26,-19.0,-2.0,157.0,-40.0,-39.0,10.0
855828,CA,Canada,Quebec,,,CA-QC,,2020-06-27,-20.0,-4.0,130.0,-28.0,-4.0,4.0
855829,CA,Canada,Quebec,,,CA-QC,,2020-06-28,-13.0,-7.0,122.0,-33.0,2.0,2.0
855830,CA,Canada,Quebec,,,CA-QC,,2020-06-29,-2.0,1.0,146.0,-46.0,-41.0,10.0
855831,CA,Canada,Quebec,,,CA-QC,,2020-06-30,5.0,14.0,174.0,-42.0,-39.0,8.0
855832,CA,Canada,Quebec,,,CA-QC,,2020-07-01,-32.0,-2.0,293.0,-49.0,-60.0,13.0
855833,CA,Canada,Quebec,,,CA-QC,,2020-07-02,0.0,9.0,162.0,-44.0,-41.0,9.0
855834,CA,Canada,Quebec,,,CA-QC,,2020-07-03,-9.0,4.0,205.0,-40.0,-49.0,10.0
855835,CA,Canada,Quebec,,,CA-QC,,2020-07-04,-17.0,-3.0,241.0,-22.0,-3.0,1.0
855836,CA,Canada,Quebec,,,CA-QC,,2020-07-05,-5.0,-2.0,206.0,-26.0,1.0,-2.0
855837,CA,Canada,Quebec,,,CA-QC,,2020-07-06,2.0,5.0,235.0,-43.0,-40.0,8.0
855838,CA,Canada,Quebec,,,CA-QC,,2020-07-07,-4.0,4.0,196.0,-44.0,-40.0,9.0
855839,CA,Canada,Quebec,,,CA-QC,,2020-07-08,-5.0,2.0,146.0,-45.0,-40.0,11.0
855840,CA,Canada,Quebec,,,CA-QC,,2020-07-09,-8.0,2.0,187.0,-45.0,-39.0,10.0
855841,CA,Canada,Quebec,,,CA-QC,,2020-07-10,-18.0,-4.0,160.0,-43.0,-39.0,9.0
855842,CA,Canada,Quebec,,,CA-QC,,2020-07-11,-20.0,-8.0,79.0,-36.0,-5.0,5.0
855843,CA,Canada,Quebec,,,CA-QC,,2020-07-12,-6.0,-3.0,163.0,-31.0,2.0,1.0
855844,CA,Canada,Quebec,,,CA-QC,,2020-07-13,-1.0,1.0,215.0,-45.0,-40.0,9.0
855845,CA,Canada,Quebec,,,CA-QC,,2020-07-14,-2.0,2.0,201.0,-45.0,-41.0,10.0
855846,CA,Canada,Quebec,,,CA-QC,,2020-07-15,-3.0,2.0,215.0,-44.0,-40.0,9.0
855847,CA,Canada,Quebec,,,CA-QC,,2020-07-16,-5.0,3.0,149.0,-46.0,-40.0,10.0
855848,CA,Canada,Quebec,,,CA-QC,,2020-07-17,-13.0,0.0,128.0,-45.0,-40.0,11.0
855849,CA,Canada,Quebec,,,CA-QC,,2020-07-18,-19.0,-4.0,243.0,-24.0,-2.0,0.0
855850,CA,Canada,Quebec,,,CA-QC,,2020-07-19,-11.0,-6.0,165.0,-33.0,0.0,0.0
855851,CA,Canada,Quebec,,,CA-QC,,2020-07-20,1.0,7.0,259.0,-46.0,-48.0,9.0
