,country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
824931,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-10,-3.0,19.0,,,-11.0,6.0
824932,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-11,-19.0,11.0,,,-56.0,15.0
824933,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-12,-5.0,24.0,,,-9.0,6.0
824934,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-13,-6.0,24.0,,,-10.0,7.0
824935,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-14,-3.0,25.0,60.0,,1.0,5.0
824936,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-15,-5.0,24.0,,,-4.0,5.0
824937,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-16,-6.0,20.0,23.0,,-12.0,7.0
824938,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-17,-1.0,20.0,,,-8.0,6.0
824939,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-18,-3.0,25.0,19.0,,-5.0,6.0
824940,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-19,-2.0,28.0,,,-5.0,5.0
824941,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-20,-7.0,28.0,36.0,,-13.0,8.0
824942,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-21,-10.0,24.0,40.0,,-2.0,6.0
824943,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-22,-8.0,16.0,,,-7.0,7.0
824944,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-23,-3.0,28.0,23.0,,-12.0,7.0
824945,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-24,-5.0,16.0,,,-11.0,7.0
824946,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-25,-6.0,20.0,40.0,,-8.0,7.0
824947,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-26,-5.0,28.0,,,-9.0,7.0
824948,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-27,-6.0,29.0,30.0,,-10.0,7.0
824949,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-28,-6.0,26.0,65.0,,1.0,6.0
824950,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-29,-9.0,20.0,,,-10.0,7.0
824951,CA,Canada,British Columbia,Okanagan-Similkameen,2020-11-30,-1.0,27.0,21.0,,-11.0,8.0
824952,CA,Canada,British Columbia,Okanagan-Similkameen,2020-12-01,1.0,25.0,,,-10.0,6.0
824953,CA,Canada,British Columbia,Peace River,2020-02-15,2.0,0.0,7.0,,-3.0,
824954,CA,Canada,British Columbia,Peace River,2020-02-16,12.0,-4.0,-9.0,,-4.0,
824955,CA,Canada,British Columbia,Peace River,2020-02-17,-16.0,-9.0,-19.0,-11.0,-59.0,16.0
824956,CA,Canada,British Columbia,Peace River,2020-02-18,1.0,-2.0,-3.0,11.0,1.0,0.0
824957,CA,Canada,British Columbia,Peace River,2020-02-19,11.0,3.0,4.0,61.0,2.0,-1.0
824958,CA,Canada,British Columbia,Peace River,2020-02-20,18.0,10.0,25.0,,-4.0,0.0
824959,CA,Canada,British Columbia,Peace River,2020-02-21,11.0,5.0,25.0,,1.0,-1.0
824960,CA,Canada,British Columbia,Peace River,2020-02-22,10.0,5.0,,,5.0,
824961,CA,Canada,British Columbia,Peace River,2020-02-23,19.0,6.0,19.0,,1.0,
824962,CA,Canada,British Columbia,Peace River,2020-02-24,5.0,1.0,4.0,11.0,2.0,0.0
824963,CA,Canada,British Columbia,Peace River,2020-02-25,0.0,-2.0,7.0,14.0,4.0,-1.0
824964,CA,Canada,British Columbia,Peace River,2020-02-26,5.0,6.0,5.0,3.0,3.0,-1.0
824965,CA,Canada,British Columbia,Peace River,2020-02-27,7.0,5.0,4.0,9.0,3.0,0.0
824966,CA,Canada,British Columbia,Peace River,2020-02-28,10.0,6.0,10.0,,11.0,-3.0
824967,CA,Canada,British Columbia,Peace River,2020-02-29,0.0,2.0,5.0,,5.0,
824968,CA,Canada,British Columbia,Peace River,2020-03-01,8.0,1.0,-9.0,,1.0,
824969,CA,Canada,British Columbia,Peace River,2020-03-02,7.0,2.0,-1.0,17.0,7.0,1.0
824970,CA,Canada,British Columbia,Peace River,2020-03-03,2.0,-3.0,1.0,15.0,5.0,0.0
824971,CA,Canada,British Columbia,Peace River,2020-03-04,4.0,5.0,-6.0,5.0,5.0,0.0
824972,CA,Canada,British Columbia,Peace River,2020-03-05,4.0,3.0,6.0,8.0,4.0,-1.0
824973,CA,Canada,British Columbia,Peace River,2020-03-06,1.0,-2.0,1.0,7.0,8.0,-1.0
824974,CA,Canada,British Columbia,Peace River,2020-03-07,3.0,0.0,4.0,,7.0,
824975,CA,Canada,British Columbia,Peace River,2020-03-08,6.0,5.0,-1.0,,5.0,
824976,CA,Canada,British Columbia,Peace River,2020-03-09,3.0,0.0,-6.0,7.0,6.0,-1.0
824977,CA,Canada,British Columbia,Peace River,2020-03-10,5.0,-4.0,-1.0,6.0,4.0,0.0
824978,CA,Canada,British Columbia,Peace River,2020-03-11,2.0,10.0,-7.0,16.0,4.0,0.0
824979,CA,Canada,British Columbia,Peace River,2020-03-12,0.0,8.0,-6.0,8.0,2.0,1.0
824980,CA,Canada,British Columbia,Peace River,2020-03-13,9.0,30.0,-8.0,2.0,8.0,-1.0
824981,CA,Canada,British Columbia,Peace River,2020-03-14,-5.0,23.0,-11.0,,-1.0,
824982,CA,Canada,British Columbia,Peace River,2020-03-15,-4.0,16.0,-3.0,,-7.0,
824983,CA,Canada,British Columbia,Peace River,2020-03-16,-1.0,28.0,-17.0,-3.0,-10.0,3.0
824984,CA,Canada,British Columbia,Peace River,2020-03-17,-12.0,15.0,-13.0,-13.0,-16.0,5.0
824985,CA,Canada,British Columbia,Peace River,2020-03-18,-23.0,21.0,-16.0,-10.0,-19.0,8.0
824986,CA,Canada,British Columbia,Peace River,2020-03-19,-28.0,9.0,-19.0,-4.0,-23.0,10.0
824987,CA,Canada,British Columbia,Peace River,2020-03-20,-29.0,6.0,-1.0,-11.0,-22.0,9.0
824988,CA,Canada,British Columbia,Peace River,2020-03-21,-42.0,-3.0,-1.0,,-18.0,
824989,CA,Canada,British Columbia,Peace River,2020-03-22,-46.0,-14.0,-23.0,,-26.0,
824990,CA,Canada,British Columbia,Peace River,2020-03-23,-44.0,-16.0,-43.0,-32.0,-31.0,14.0
824991,CA,Canada,British Columbia,Peace River,2020-03-24,-43.0,-15.0,-26.0,-37.0,-35.0,14.0
824992,CA,Canada,British Columbia,Peace River,2020-03-25,-44.0,-16.0,-18.0,-48.0,-35.0,15.0
824993,CA,Canada,British Columbia,Peace River,2020-03-26,-46.0,-18.0,-22.0,-45.0,-36.0,15.0
824994,CA,Canada,British Columbia,Peace River,2020-03-27,-46.0,-17.0,-31.0,-47.0,-32.0,15.0
824995,CA,Canada,British Columbia,Peace River,2020-03-28,-59.0,-28.0,-44.0,-45.0,-34.0,
824996,CA,Canada,British Columbia,Peace River,2020-03-29,-58.0,-38.0,-45.0,-55.0,-38.0,
824997,CA,Canada,British Columbia,Peace River,2020-03-30,-47.0,-20.0,-50.0,-52.0,-34.0,17.0
824998,CA,Canada,British Columbia,Peace River,2020-03-31,-49.0,-20.0,-38.0,-48.0,-36.0,16.0
824999,CA,Canada,British Columbia,Peace River,2020-04-01,-44.0,-14.0,-34.0,-55.0,-38.0,17.0
825000,CA,Canada,British Columbia,Peace River,2020-04-02,-46.0,-19.0,-33.0,-50.0,-38.0,16.0
825001,CA,Canada,British Columbia,Peace River,2020-04-03,-40.0,-13.0,-23.0,-43.0,-32.0,15.0
825002,CA,Canada,British Columbia,Peace River,2020-04-04,-47.0,-18.0,-22.0,-44.0,-33.0,
825003,CA,Canada,British Columbia,Peace River,2020-04-05,-48.0,-27.0,-23.0,-55.0,-36.0,
825004,CA,Canada,British Columbia,Peace River,2020-04-06,-42.0,-16.0,-34.0,-59.0,-35.0,16.0
825005,CA,Canada,British Columbia,Peace River,2020-04-07,-41.0,-13.0,-28.0,-49.0,-36.0,16.0
825006,CA,Canada,British Columbia,Peace River,2020-04-08,-37.0,-9.0,-33.0,-56.0,-36.0,16.0
825007,CA,Canada,British Columbia,Peace River,2020-04-09,-28.0,6.0,-29.0,-44.0,-38.0,14.0
825008,CA,Canada,British Columbia,Peace River,2020-04-10,-52.0,-18.0,-39.0,-61.0,-69.0,
825009,CA,Canada,British Columbia,Peace River,2020-04-11,-41.0,2.0,-24.0,-50.0,-40.0,
825010,CA,Canada,British Columbia,Peace River,2020-04-12,-57.0,-38.0,-24.0,-61.0,-41.0,
825011,CA,Canada,British Columbia,Peace River,2020-04-13,-45.0,-22.0,-29.0,-63.0,-52.0,20.0
825012,CA,Canada,British Columbia,Peace River,2020-04-14,-38.0,-14.0,-26.0,-47.0,-38.0,15.0
825013,CA,Canada,British Columbia,Peace River,2020-04-15,-32.0,-5.0,-19.0,-58.0,-36.0,15.0
825014,CA,Canada,British Columbia,Peace River,2020-04-16,-37.0,-10.0,-14.0,-41.0,-38.0,15.0
825015,CA,Canada,British Columbia,Peace River,2020-04-17,-34.0,-11.0,-27.0,-43.0,-33.0,15.0
825016,CA,Canada,British Columbia,Peace River,2020-04-18,-34.0,-6.0,14.0,-45.0,-30.0,
825017,CA,Canada,British Columbia,Peace River,2020-04-19,-35.0,-15.0,17.0,-58.0,-36.0,
825018,CA,Canada,British Columbia,Peace River,2020-04-20,-25.0,-2.0,-12.0,-51.0,-33.0,14.0
825019,CA,Canada,British Columbia,Peace River,2020-04-21,-29.0,-17.0,-26.0,-48.0,-35.0,14.0
825020,CA,Canada,British Columbia,Peace River,2020-04-22,-28.0,-4.0,-14.0,-53.0,-34.0,13.0
825021,CA,Canada,British Columbia,Peace River,2020-04-23,-32.0,-8.0,-24.0,-39.0,-34.0,14.0
825022,CA,Canada,British Columbia,Peace River,2020-04-24,-27.0,-4.0,-1.0,-30.0,-32.0,12.0
825023,CA,Canada,British Columbia,Peace River,2020-04-25,-38.0,-7.0,-20.0,-50.0,-30.0,
825024,CA,Canada,British Columbia,Peace River,2020-04-26,-38.0,-16.0,-10.0,-51.0,-35.0,
825025,CA,Canada,British Columbia,Peace River,2020-04-27,-29.0,-5.0,-22.0,-51.0,-32.0,13.0
825026,CA,Canada,British Columbia,Peace River,2020-04-28,-32.0,-11.0,-8.0,-47.0,-33.0,13.0
825027,CA,Canada,British Columbia,Peace River,2020-04-29,-26.0,-1.0,-5.0,-51.0,-35.0,13.0
825028,CA,Canada,British Columbia,Peace River,2020-04-30,-29.0,-5.0,-15.0,-41.0,-35.0,13.0
825029,CA,Canada,British Columbia,Peace River,2020-05-01,-26.0,-5.0,8.0,-35.0,-30.0,10.0
825030,CA,Canada,British Columbia,Peace River,2020-05-02,-29.0,-9.0,,-41.0,-31.0,
825031,CA,Canada,British Columbia,Peace River,2020-05-03,-35.0,-16.0,6.0,-45.0,-33.0,
825032,CA,Canada,British Columbia,Peace River,2020-05-04,-29.0,-8.0,-24.0,-56.0,-31.0,13.0
825033,CA,Canada,British Columbia,Peace River,2020-05-05,-26.0,-4.0,-9.0,-33.0,-32.0,12.0
825034,CA,Canada,British Columbia,Peace River,2020-05-06,-21.0,2.0,3.0,-52.0,-31.0,11.0
825035,CA,Canada,British Columbia,Peace River,2020-05-07,-26.0,-2.0,-18.0,-43.0,-33.0,13.0
825036,CA,Canada,British Columbia,Peace River,2020-05-08,-20.0,3.0,33.0,-32.0,-30.0,9.0
825037,CA,Canada,British Columbia,Peace River,2020-05-09,-22.0,14.0,,,-29.0,
825038,CA,Canada,British Columbia,Peace River,2020-05-10,-29.0,7.0,8.0,-44.0,-31.0,
825039,CA,Canada,British Columbia,Peace River,2020-05-11,-27.0,-3.0,14.0,-49.0,-28.0,10.0
825040,CA,Canada,British Columbia,Peace River,2020-05-12,-23.0,-5.0,17.0,-45.0,-29.0,9.0
825041,CA,Canada,British Columbia,Peace River,2020-05-13,-21.0,9.0,16.0,-50.0,-30.0,9.0
825042,CA,Canada,British Columbia,Peace River,2020-05-14,-25.0,5.0,5.0,-42.0,-32.0,10.0
825043,CA,Canada,British Columbia,Peace River,2020-05-15,-19.0,4.0,36.0,-45.0,-32.0,7.0
825044,CA,Canada,British Columbia,Peace River,2020-05-16,-31.0,-3.0,,-42.0,-34.0,
825045,CA,Canada,British Columbia,Peace River,2020-05-17,-35.0,-10.0,-5.0,-52.0,-35.0,
825046,CA,Canada,British Columbia,Peace River,2020-05-18,-44.0,-12.0,13.0,-68.0,-68.0,
825047,CA,Canada,British Columbia,Peace River,2020-05-19,-18.0,1.0,8.0,-42.0,-30.0,9.0
825048,CA,Canada,British Columbia,Peace River,2020-05-20,-14.0,6.0,-8.0,-49.0,-28.0,10.0
825049,CA,Canada,British Columbia,Peace River,2020-05-21,-18.0,-1.0,-24.0,-39.0,-30.0,12.0
825050,CA,Canada,British Columbia,Peace River,2020-05-22,-19.0,0.0,-10.0,-46.0,-24.0,10.0
825051,CA,Canada,British Columbia,Peace River,2020-05-23,-19.0,-2.0,,,-22.0,
825052,CA,Canada,British Columbia,Peace River,2020-05-24,-20.0,-3.0,28.0,-44.0,-24.0,
825053,CA,Canada,British Columbia,Peace River,2020-05-25,-10.0,-1.0,5.0,-41.0,-26.0,8.0
825054,CA,Canada,British Columbia,Peace River,2020-05-26,-13.0,-11.0,-5.0,-41.0,-26.0,8.0
825055,CA,Canada,British Columbia,Peace River,2020-05-27,-7.0,4.0,12.0,-49.0,-24.0,7.0
825056,CA,Canada,British Columbia,Peace River,2020-05-28,-8.0,4.0,26.0,-31.0,-27.0,7.0
825057,CA,Canada,British Columbia,Peace River,2020-05-29,-9.0,3.0,32.0,-31.0,-22.0,5.0
825058,CA,Canada,British Columbia,Peace River,2020-05-30,-19.0,0.0,35.0,,-18.0,
825059,CA,Canada,British Columbia,Peace River,2020-05-31,-17.0,4.0,20.0,,-17.0,
825060,CA,Canada,British Columbia,Peace River,2020-06-01,-10.0,3.0,6.0,-44.0,-22.0,7.0
825061,CA,Canada,British Columbia,Peace River,2020-06-02,-7.0,8.0,7.0,-33.0,-24.0,6.0
825062,CA,Canada,British Columbia,Peace River,2020-06-03,-7.0,5.0,8.0,-49.0,-24.0,7.0
825063,CA,Canada,British Columbia,Peace River,2020-06-04,-8.0,3.0,15.0,-25.0,-25.0,7.0
825064,CA,Canada,British Columbia,Peace River,2020-06-05,-8.0,7.0,44.0,-35.0,-20.0,4.0
825065,CA,Canada,British Columbia,Peace River,2020-06-06,-20.0,1.0,16.0,-45.0,-21.0,
825066,CA,Canada,British Columbia,Peace River,2020-06-07,-20.0,-2.0,17.0,-46.0,-21.0,
825067,CA,Canada,British Columbia,Peace River,2020-06-08,-11.0,0.0,-7.0,-53.0,-20.0,9.0
825068,CA,Canada,British Columbia,Peace River,2020-06-09,-4.0,0.0,22.0,-29.0,-21.0,5.0
825069,CA,Canada,British Columbia,Peace River,2020-06-10,0.0,10.0,39.0,-32.0,-19.0,5.0
825070,CA,Canada,British Columbia,Peace River,2020-06-11,-3.0,2.0,,-19.0,-21.0,5.0
825071,CA,Canada,British Columbia,Peace River,2020-06-12,-4.0,4.0,40.0,-31.0,-17.0,4.0
825072,CA,Canada,British Columbia,Peace River,2020-06-13,-6.0,2.0,,,-12.0,
825073,CA,Canada,British Columbia,Peace River,2020-06-14,-21.0,-7.0,-16.0,-47.0,-16.0,
825074,CA,Canada,British Columbia,Peace River,2020-06-15,-8.0,3.0,-6.0,-45.0,-21.0,10.0
825075,CA,Canada,British Columbia,Peace River,2020-06-16,-5.0,5.0,9.0,-25.0,-20.0,8.0
825076,CA,Canada,British Columbia,Peace River,2020-06-17,-4.0,12.0,13.0,-35.0,-20.0,7.0
825077,CA,Canada,British Columbia,Peace River,2020-06-18,2.0,19.0,,-2.0,-21.0,4.0
825078,CA,Canada,British Columbia,Peace River,2020-06-19,1.0,19.0,,-20.0,-19.0,1.0
825079,CA,Canada,British Columbia,Peace River,2020-06-20,-10.0,17.0,,,-15.0,
825080,CA,Canada,British Columbia,Peace River,2020-06-21,-4.0,21.0,,,-16.0,
825081,CA,Canada,British Columbia,Peace River,2020-06-22,-2.0,10.0,21.0,-32.0,-22.0,6.0
825082,CA,Canada,British Columbia,Peace River,2020-06-23,1.0,5.0,30.0,-7.0,-23.0,4.0
825083,CA,Canada,British Columbia,Peace River,2020-06-24,7.0,14.0,39.0,-38.0,-21.0,4.0
825084,CA,Canada,British Columbia,Peace River,2020-06-25,0.0,9.0,33.0,-2.0,-22.0,5.0
825085,CA,Canada,British Columbia,Peace River,2020-06-26,0.0,7.0,,-11.0,-19.0,2.0
825086,CA,Canada,British Columbia,Peace River,2020-06-27,-9.0,4.0,,,-16.0,
825087,CA,Canada,British Columbia,Peace River,2020-06-28,-7.0,4.0,,,-16.0,
825088,CA,Canada,British Columbia,Peace River,2020-06-29,-2.0,10.0,23.0,-27.0,-24.0,5.0
825089,CA,Canada,British Columbia,Peace River,2020-06-30,6.0,11.0,9.0,-20.0,-24.0,3.0
825090,CA,Canada,British Columbia,Peace River,2020-07-01,-24.0,2.0,-11.0,-48.0,-59.0,17.0
825091,CA,Canada,British Columbia,Peace River,2020-07-02,2.0,11.0,7.0,-4.0,-30.0,7.0
825092,CA,Canada,British Columbia,Peace River,2020-07-03,0.0,9.0,21.0,-26.0,-29.0,8.0
825093,CA,Canada,British Columbia,Peace River,2020-07-04,-8.0,5.0,27.0,,-14.0,
825094,CA,Canada,British Columbia,Peace River,2020-07-05,-4.0,7.0,,,-16.0,
825095,CA,Canada,British Columbia,Peace River,2020-07-06,4.0,11.0,29.0,-26.0,-23.0,5.0
825096,CA,Canada,British Columbia,Peace River,2020-07-07,2.0,7.0,25.0,-20.0,-26.0,5.0
825097,CA,Canada,British Columbia,Peace River,2020-07-08,9.0,20.0,23.0,-28.0,-25.0,4.0
825098,CA,Canada,British Columbia,Peace River,2020-07-09,1.0,13.0,,9.0,-25.0,4.0
825099,CA,Canada,British Columbia,Peace River,2020-07-10,1.0,12.0,,-13.0,-23.0,1.0
825100,CA,Canada,British Columbia,Peace River,2020-07-11,-7.0,7.0,,,-14.0,
825101,CA,Canada,British Columbia,Peace River,2020-07-12,-5.0,8.0,,,-15.0,
825102,CA,Canada,British Columbia,Peace River,2020-07-13,1.0,10.0,15.0,-12.0,-24.0,4.0
825103,CA,Canada,British Columbia,Peace River,2020-07-14,3.0,6.0,27.0,-21.0,-26.0,4.0
825104,CA,Canada,British Columbia,Peace River,2020-07-15,4.0,13.0,26.0,-23.0,-24.0,4.0
825105,CA,Canada,British Columbia,Peace River,2020-07-16,2.0,10.0,36.0,13.0,-25.0,3.0
825106,CA,Canada,British Columbia,Peace River,2020-07-17,2.0,7.0,,-22.0,-22.0,3.0
825107,CA,Canada,British Columbia,Peace River,2020-07-18,-2.0,12.0,,,-14.0,
825108,CA,Canada,British Columbia,Peace River,2020-07-19,0.0,8.0,,,-16.0,
825109,CA,Canada,British Columbia,Peace River,2020-07-20,6.0,16.0,37.0,-8.0,-22.0,3.0
825110,CA,Canada,British Columbia,Peace River,2020-07-21,1.0,4.0,23.0,-25.0,-24.0,5.0
825111,CA,Canada,British Columbia,Peace River,2020-07-22,8.0,19.0,32.0,-27.0,-24.0,4.0
825112,CA,Canada,British Columbia,Peace River,2020-07-23,6.0,11.0,,,-26.0,3.0
825113,CA,Canada,British Columbia,Peace River,2020-07-24,1.0,13.0,,-8.0,-22.0,2.0
825114,CA,Canada,British Columbia,Peace River,2020-07-25,-4.0,12.0,,,-14.0,
825115,CA,Canada,British Columbia,Peace River,2020-07-26,-1.0,10.0,,,-18.0,
825116,CA,Canada,British Columbia,Peace River,2020-07-27,3.0,15.0,,-11.0,-25.0,2.0
825117,CA,Canada,British Columbia,Peace River,2020-07-28,1.0,11.0,,-6.0,-26.0,3.0
825118,CA,Canada,British Columbia,Peace River,2020-07-29,1.0,9.0,50.0,-22.0,-25.0,2.0
825119,CA,Canada,British Columbia,Peace River,2020-07-30,3.0,10.0,,,-27.0,2.0
825120,CA,Canada,British Columbia,Peace River,2020-07-31,0.0,18.0,,0.0,-28.0,-1.0
825121,CA,Canada,British Columbia,Peace River,2020-08-01,-10.0,5.0,,,-20.0,
825122,CA,Canada,British Columbia,Peace River,2020-08-02,-5.0,0.0,,,-24.0,
825123,CA,Canada,British Columbia,Peace River,2020-08-03,-15.0,-3.0,,-20.0,-65.0,
825124,CA,Canada,British Columbia,Peace River,2020-08-04,1.0,9.0,39.0,-8.0,-27.0,3.0
825125,CA,Canada,British Columbia,Peace River,2020-08-05,4.0,14.0,,-24.0,-25.0,2.0
825126,CA,Canada,British Columbia,Peace River,2020-08-06,1.0,9.0,,,-27.0,3.0
825127,CA,Canada,British Columbia,Peace River,2020-08-07,-1.0,9.0,,-6.0,-24.0,1.0
825128,CA,Canada,British Columbia,Peace River,2020-08-08,-6.0,3.0,,,-15.0,
825129,CA,Canada,British Columbia,Peace River,2020-08-09,-3.0,9.0,,,-17.0,
825130,CA,Canada,British Columbia,Peace River,2020-08-10,3.0,9.0,,-10.0,-25.0,3.0
825131,CA,Canada,British Columbia,Peace River,2020-08-11,0.0,2.0,36.0,-12.0,-25.0,2.0
825132,CA,Canada,British Columbia,Peace River,2020-08-12,0.0,13.0,40.0,-30.0,-23.0,3.0
825133,CA,Canada,British Columbia,Peace River,2020-08-13,-2.0,8.0,,,-26.0,3.0
825134,CA,Canada,British Columbia,Peace River,2020-08-14,-3.0,9.0,,-3.0,-23.0,1.0
825135,CA,Canada,British Columbia,Peace River,2020-08-15,-11.0,7.0,,,-15.0,
825136,CA,Canada,British Columbia,Peace River,2020-08-16,-6.0,12.0,,,-19.0,
825137,CA,Canada,British Columbia,Peace River,2020-08-17,,,,,-27.0,2.0
825138,CA,Canada,British Columbia,Peace River,2020-08-18,,,,,-26.0,2.0
825139,CA,Canada,British Columbia,Peace River,2020-08-19,,,,,-26.0,2.0
825140,CA,Canada,British Columbia,Peace River,2020-08-20,,,,,-28.0,3.0
825141,CA,Canada,British Columbia,Peace River,2020-08-21,,,,,,4.0
825142,CA,Canada,British Columbia,Peace River,2020-08-24,,,,,-25.0,4.0
825143,CA,Canada,British Columbia,Peace River,2020-08-25,,,,,-26.0,2.0
825144,CA,Canada,British Columbia,Peace River,2020-08-26,,,,,-24.0,3.0
825145,CA,Canada,British Columbia,Peace River,2020-08-27,,,,,-25.0,1.0
825146,CA,Canada,British Columbia,Peace River,2020-08-28,,,,,,1.0
825147,CA,Canada,British Columbia,Peace River,2020-08-31,,,,,,3.0
825148,CA,Canada,British Columbia,Peace River,2020-09-01,,,,,-26.0,3.0
825149,CA,Canada,British Columbia,Peace River,2020-09-02,,,,,-24.0,2.0
825150,CA,Canada,British Columbia,Peace River,2020-09-03,,,,,-25.0,1.0
825151,CA,Canada,British Columbia,Peace River,2020-09-04,,,,,,-1.0
825152,CA,Canada,British Columbia,Peace River,2020-09-07,,,,,-62.0,
825153,CA,Canada,British Columbia,Peace River,2020-09-08,,,,,-23.0,1.0
825154,CA,Canada,British Columbia,Peace River,2020-09-09,,,,,-23.0,1.0
825155,CA,Canada,British Columbia,Peace River,2020-09-10,,,,,-25.0,0.0
825156,CA,Canada,British Columbia,Peace River,2020-09-11,-1.0,8.0,,-16.0,-19.0,0.0
825157,CA,Canada,British Columbia,Peace River,2020-09-12,-3.0,6.0,,,-12.0,
825158,CA,Canada,British Columbia,Peace River,2020-09-13,-2.0,10.0,32.0,,-15.0,
825159,CA,Canada,British Columbia,Peace River,2020-09-14,11.0,11.0,17.0,-16.0,-18.0,2.0
825160,CA,Canada,British Columbia,Peace River,2020-09-15,9.0,11.0,,-15.0,-18.0,2.0
825161,CA,Canada,British Columbia,Peace River,2020-09-16,5.0,6.0,46.0,-24.0,-19.0,1.0
825162,CA,Canada,British Columbia,Peace River,2020-09-17,3.0,3.0,,5.0,-21.0,0.0
825163,CA,Canada,British Columbia,Peace River,2020-09-18,4.0,9.0,,-9.0,-16.0,-2.0
825164,CA,Canada,British Columbia,Peace River,2020-09-19,0.0,8.0,,,-9.0,
825165,CA,Canada,British Columbia,Peace River,2020-09-20,0.0,4.0,,,-10.0,
825166,CA,Canada,British Columbia,Peace River,2020-09-21,5.0,9.0,37.0,-13.0,-19.0,1.0
825167,CA,Canada,British Columbia,Peace River,2020-09-22,0.0,3.0,27.0,-26.0,-19.0,1.0
825168,CA,Canada,British Columbia,Peace River,2020-09-23,2.0,16.0,22.0,-34.0,-16.0,1.0
825169,CA,Canada,British Columbia,Peace River,2020-09-24,5.0,11.0,16.0,2.0,-19.0,2.0
825170,CA,Canada,British Columbia,Peace River,2020-09-25,-2.0,3.0,27.0,-21.0,-14.0,2.0
825171,CA,Canada,British Columbia,Peace River,2020-09-26,-7.0,7.0,,,-4.0,-3.0
825172,CA,Canada,British Columbia,Peace River,2020-09-27,-6.0,5.0,34.0,,-10.0,0.0
825173,CA,Canada,British Columbia,Peace River,2020-09-28,-4.0,4.0,14.0,-14.0,-17.0,3.0
825174,CA,Canada,British Columbia,Peace River,2020-09-29,2.0,6.0,28.0,-19.0,-18.0,2.0
825175,CA,Canada,British Columbia,Peace River,2020-09-30,2.0,12.0,13.0,-26.0,-19.0,1.0
825176,CA,Canada,British Columbia,Peace River,2020-10-01,1.0,8.0,21.0,5.0,-20.0,0.0
825177,CA,Canada,British Columbia,Peace River,2020-10-02,-2.0,7.0,21.0,-8.0,-16.0,-1.0
825178,CA,Canada,British Columbia,Peace River,2020-10-03,-4.0,6.0,,,-14.0,-3.0
825179,CA,Canada,British Columbia,Peace River,2020-10-04,-6.0,5.0,34.0,,-19.0,-1.0
825180,CA,Canada,British Columbia,Peace River,2020-10-05,-1.0,10.0,-2.0,-15.0,-19.0,1.0
825181,CA,Canada,British Columbia,Peace River,2020-10-06,-1.0,8.0,5.0,-27.0,-19.0,1.0
825182,CA,Canada,British Columbia,Peace River,2020-10-07,-2.0,11.0,-4.0,-25.0,-16.0,2.0
825183,CA,Canada,British Columbia,Peace River,2020-10-08,1.0,12.0,1.0,10.0,-18.0,1.0
825184,CA,Canada,British Columbia,Peace River,2020-10-09,0.0,13.0,10.0,-10.0,-17.0,1.0
825185,CA,Canada,British Columbia,Peace River,2020-10-10,-11.0,15.0,0.0,,-16.0,0.0
825186,CA,Canada,British Columbia,Peace River,2020-10-11,-21.0,5.0,20.0,,-16.0,-1.0
825187,CA,Canada,British Columbia,Peace River,2020-10-12,-35.0,-13.0,9.0,-24.0,-66.0,13.0
825188,CA,Canada,British Columbia,Peace River,2020-10-13,-7.0,-2.0,-9.0,-15.0,-19.0,3.0
825189,CA,Canada,British Columbia,Peace River,2020-10-14,-5.0,6.0,-2.0,-18.0,-15.0,3.0
825190,CA,Canada,British Columbia,Peace River,2020-10-15,2.0,10.0,-2.0,,-17.0,1.0
825191,CA,Canada,British Columbia,Peace River,2020-10-16,1.0,5.0,-1.0,0.0,-13.0,2.0
825192,CA,Canada,British Columbia,Peace River,2020-10-17,-6.0,7.0,8.0,,-9.0,-1.0
825193,CA,Canada,British Columbia,Peace River,2020-10-18,-8.0,7.0,-4.0,,-15.0,1.0
825194,CA,Canada,British Columbia,Peace River,2020-10-19,-4.0,4.0,-18.0,-2.0,-14.0,3.0
825195,CA,Canada,British Columbia,Peace River,2020-10-20,2.0,6.0,-3.0,-7.0,-15.0,3.0
825196,CA,Canada,British Columbia,Peace River,2020-10-21,0.0,7.0,-5.0,-20.0,-13.0,3.0
