,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
706381,CA,Canada,Quebec,,,CA-QC,,2020-04-26,-78.0,-74.0,-4.0,-68.0,-44.0,14.0
706382,CA,Canada,Quebec,,,CA-QC,,2020-04-27,-44.0,-19.0,-9.0,-70.0,-59.0,23.0
706383,CA,Canada,Quebec,,,CA-QC,,2020-04-28,-45.0,-20.0,36.0,-66.0,-59.0,18.0
706384,CA,Canada,Quebec,,,CA-QC,,2020-04-29,-47.0,-22.0,39.0,-66.0,-59.0,23.0
706385,CA,Canada,Quebec,,,CA-QC,,2020-04-30,-56.0,-26.0,-43.0,-73.0,-60.0,26.0
706386,CA,Canada,Quebec,,,CA-QC,,2020-05-01,-55.0,-22.0,-16.0,-66.0,-58.0,26.0
706387,CA,Canada,Quebec,,,CA-QC,,2020-05-02,-50.0,-19.0,69.0,-47.0,-34.0,14.0
706388,CA,Canada,Quebec,,,CA-QC,,2020-05-03,-74.0,-69.0,40.0,-62.0,-39.0,13.0
706389,CA,Canada,Quebec,,,CA-QC,,2020-05-04,-39.0,-13.0,-9.0,-67.0,-54.0,21.0
706390,CA,Canada,Quebec,,,CA-QC,,2020-05-05,-43.0,-15.0,12.0,-66.0,-55.0,22.0
706391,CA,Canada,Quebec,,,CA-QC,,2020-05-06,-42.0,-15.0,50.0,-62.0,-54.0,21.0
706392,CA,Canada,Quebec,,,CA-QC,,2020-05-07,-43.0,-15.0,40.0,-64.0,-54.0,22.0
706393,CA,Canada,Quebec,,,CA-QC,,2020-05-08,-49.0,-18.0,-13.0,-65.0,-53.0,24.0
706394,CA,Canada,Quebec,,,CA-QC,,2020-05-09,-47.0,-9.0,-22.0,-57.0,-31.0,15.0
706395,CA,Canada,Quebec,,,CA-QC,,2020-05-10,-69.0,-64.0,-1.0,-63.0,-33.0,12.0
706396,CA,Canada,Quebec,,,CA-QC,,2020-05-11,-37.0,-11.0,28.0,-63.0,-49.0,19.0
706397,CA,Canada,Quebec,,,CA-QC,,2020-05-12,-40.0,-13.0,30.0,-62.0,-50.0,20.0
706398,CA,Canada,Quebec,,,CA-QC,,2020-05-13,-39.0,-13.0,60.0,-60.0,-50.0,20.0
706399,CA,Canada,Quebec,,,CA-QC,,2020-05-14,-40.0,-12.0,81.0,-60.0,-50.0,18.0
706400,CA,Canada,Quebec,,,CA-QC,,2020-05-15,-47.0,-19.0,-23.0,-65.0,-50.0,23.0
706401,CA,Canada,Quebec,,,CA-QC,,2020-05-16,-41.0,-9.0,66.0,-46.0,-25.0,11.0
706402,CA,Canada,Quebec,,,CA-QC,,2020-05-17,-64.0,-58.0,149.0,-50.0,-30.0,9.0
706403,CA,Canada,Quebec,,,CA-QC,,2020-05-18,-27.0,-6.0,158.0,-65.0,-75.0,22.0
706404,CA,Canada,Quebec,,,CA-QC,,2020-05-19,-30.0,-5.0,70.0,-59.0,-47.0,18.0
706405,CA,Canada,Quebec,,,CA-QC,,2020-05-20,-29.0,-3.0,110.0,-56.0,-47.0,17.0
706406,CA,Canada,Quebec,,,CA-QC,,2020-05-21,-32.0,-4.0,113.0,-56.0,-47.0,18.0
706407,CA,Canada,Quebec,,,CA-QC,,2020-05-22,-37.0,-7.0,94.0,-54.0,-44.0,17.0
706408,CA,Canada,Quebec,,,CA-QC,,2020-05-23,-37.0,-5.0,103.0,-42.0,-17.0,9.0
706409,CA,Canada,Quebec,,,CA-QC,,2020-05-24,-42.0,-27.0,154.0,-44.0,-16.0,5.0
706410,CA,Canada,Quebec,,,CA-QC,,2020-05-25,-22.0,-7.0,76.0,-56.0,-45.0,16.0
706411,CA,Canada,Quebec,,,CA-QC,,2020-05-26,-26.0,-5.0,97.0,-55.0,-44.0,16.0
706412,CA,Canada,Quebec,,,CA-QC,,2020-05-27,-28.0,-4.0,82.0,-55.0,-44.0,16.0
706413,CA,Canada,Quebec,,,CA-QC,,2020-05-28,-30.0,-5.0,85.0,-55.0,-44.0,17.0
706414,CA,Canada,Quebec,,,CA-QC,,2020-05-29,-36.0,-10.0,39.0,-55.0,-42.0,18.0
706415,CA,Canada,Quebec,,,CA-QC,,2020-05-30,-35.0,-9.0,70.0,-40.0,-10.0,9.0
706416,CA,Canada,Quebec,,,CA-QC,,2020-05-31,-36.0,-20.0,57.0,-45.0,-9.0,7.0
706417,CA,Canada,Quebec,,,CA-QC,,2020-06-01,-22.0,-7.0,70.0,-53.0,-40.0,14.0
706418,CA,Canada,Quebec,,,CA-QC,,2020-06-02,-27.0,-8.0,72.0,-54.0,-41.0,15.0
706419,CA,Canada,Quebec,,,CA-QC,,2020-06-03,-29.0,-8.0,61.0,-54.0,-41.0,16.0
706420,CA,Canada,Quebec,,,CA-QC,,2020-06-04,-26.0,-3.0,161.0,-49.0,-40.0,14.0
706421,CA,Canada,Quebec,,,CA-QC,,2020-06-05,-31.0,-6.0,153.0,-47.0,-40.0,14.0
706422,CA,Canada,Quebec,,,CA-QC,,2020-06-06,-33.0,-8.0,91.0,-40.0,-10.0,8.0
706423,CA,Canada,Quebec,,,CA-QC,,2020-06-07,-26.0,-11.0,207.0,-30.0,-4.0,2.0
706424,CA,Canada,Quebec,,,CA-QC,,2020-06-08,-18.0,-4.0,168.0,-50.0,-39.0,12.0
706425,CA,Canada,Quebec,,,CA-QC,,2020-06-09,-22.0,-4.0,149.0,-51.0,-39.0,13.0
706426,CA,Canada,Quebec,,,CA-QC,,2020-06-10,-23.0,-5.0,106.0,-52.0,-39.0,14.0
706427,CA,Canada,Quebec,,,CA-QC,,2020-06-11,-24.0,-3.0,116.0,-52.0,-39.0,15.0
706428,CA,Canada,Quebec,,,CA-QC,,2020-06-12,-29.0,-5.0,121.0,-48.0,-38.0,13.0
706429,CA,Canada,Quebec,,,CA-QC,,2020-06-13,-30.0,-8.0,133.0,-36.0,-4.0,6.0
706430,CA,Canada,Quebec,,,CA-QC,,2020-06-14,-22.0,-8.0,223.0,-33.0,1.0,1.0
706431,CA,Canada,Quebec,,,CA-QC,,2020-06-15,-13.0,-2.0,193.0,-47.0,-37.0,11.0
706432,CA,Canada,Quebec,,,CA-QC,,2020-06-16,-15.0,2.0,188.0,-47.0,-37.0,12.0
706433,CA,Canada,Quebec,,,CA-QC,,2020-06-17,-17.0,2.0,177.0,-46.0,-38.0,12.0
706434,CA,Canada,Quebec,,,CA-QC,,2020-06-18,-17.0,4.0,180.0,-47.0,-38.0,11.0
706435,CA,Canada,Quebec,,,CA-QC,,2020-06-19,-22.0,3.0,167.0,-43.0,-37.0,9.0
706436,CA,Canada,Quebec,,,CA-QC,,2020-06-20,-25.0,1.0,195.0,-28.0,-1.0,2.0
706437,CA,Canada,Quebec,,,CA-QC,,2020-06-21,-18.0,-1.0,179.0,-33.0,6.0,-1.0
706438,CA,Canada,Quebec,,,CA-QC,,2020-06-22,-6.0,2.0,170.0,-46.0,-40.0,10.0
706439,CA,Canada,Quebec,,,CA-QC,,2020-06-23,-2.0,20.0,132.0,-45.0,-40.0,9.0
706440,CA,Canada,Quebec,,,CA-QC,,2020-06-24,-51.0,-42.0,201.0,-59.0,-76.0,21.0
706441,CA,Canada,Quebec,,,CA-QC,,2020-06-25,-8.0,10.0,157.0,-44.0,-41.0,11.0
706442,CA,Canada,Quebec,,,CA-QC,,2020-06-26,-19.0,-2.0,157.0,-40.0,-39.0,10.0
706443,CA,Canada,Quebec,,,CA-QC,,2020-06-27,-20.0,-4.0,130.0,-28.0,-4.0,4.0
706444,CA,Canada,Quebec,,,CA-QC,,2020-06-28,-13.0,-7.0,122.0,-33.0,2.0,2.0
706445,CA,Canada,Quebec,,,CA-QC,,2020-06-29,-2.0,1.0,146.0,-46.0,-41.0,10.0
706446,CA,Canada,Quebec,,,CA-QC,,2020-06-30,5.0,14.0,174.0,-42.0,-39.0,8.0
706447,CA,Canada,Quebec,,,CA-QC,,2020-07-01,-32.0,-2.0,293.0,-49.0,-60.0,13.0
706448,CA,Canada,Quebec,,,CA-QC,,2020-07-02,0.0,9.0,162.0,-44.0,-41.0,9.0
706449,CA,Canada,Quebec,,,CA-QC,,2020-07-03,-9.0,4.0,205.0,-40.0,-49.0,10.0
706450,CA,Canada,Quebec,,,CA-QC,,2020-07-04,-17.0,-3.0,241.0,-22.0,-3.0,1.0
706451,CA,Canada,Quebec,,,CA-QC,,2020-07-05,-5.0,-2.0,206.0,-26.0,1.0,-2.0
706452,CA,Canada,Quebec,,,CA-QC,,2020-07-06,2.0,5.0,235.0,-43.0,-40.0,8.0
706453,CA,Canada,Quebec,,,CA-QC,,2020-07-07,-4.0,4.0,196.0,-44.0,-40.0,9.0
706454,CA,Canada,Quebec,,,CA-QC,,2020-07-08,-5.0,2.0,146.0,-45.0,-40.0,11.0
706455,CA,Canada,Quebec,,,CA-QC,,2020-07-09,-8.0,2.0,187.0,-45.0,-39.0,10.0
706456,CA,Canada,Quebec,,,CA-QC,,2020-07-10,-18.0,-4.0,160.0,-43.0,-39.0,9.0
706457,CA,Canada,Quebec,,,CA-QC,,2020-07-11,-20.0,-8.0,79.0,-36.0,-5.0,5.0
706458,CA,Canada,Quebec,,,CA-QC,,2020-07-12,-6.0,-3.0,163.0,-31.0,2.0,1.0
706459,CA,Canada,Quebec,,,CA-QC,,2020-07-13,-1.0,1.0,215.0,-45.0,-40.0,9.0
706460,CA,Canada,Quebec,,,CA-QC,,2020-07-14,-2.0,2.0,201.0,-45.0,-41.0,10.0
706461,CA,Canada,Quebec,,,CA-QC,,2020-07-15,-3.0,2.0,215.0,-44.0,-40.0,9.0
706462,CA,Canada,Quebec,,,CA-QC,,2020-07-16,-5.0,3.0,149.0,-46.0,-40.0,10.0
706463,CA,Canada,Quebec,,,CA-QC,,2020-07-17,-13.0,0.0,128.0,-45.0,-40.0,11.0
706464,CA,Canada,Quebec,,,CA-QC,,2020-07-18,-19.0,-4.0,243.0,-24.0,-2.0,0.0
706465,CA,Canada,Quebec,,,CA-QC,,2020-07-19,-11.0,-6.0,165.0,-33.0,0.0,0.0
706466,CA,Canada,Quebec,,,CA-QC,,2020-07-20,1.0,7.0,259.0,-46.0,-48.0,9.0
706467,CA,Canada,Quebec,,,CA-QC,,2020-07-21,0.0,6.0,266.0,-46.0,-48.0,10.0
706468,CA,Canada,Quebec,,,CA-QC,,2020-07-22,-5.0,3.0,201.0,-47.0,-47.0,11.0
706469,CA,Canada,Quebec,,,CA-QC,,2020-07-23,-6.0,4.0,221.0,-46.0,-46.0,11.0
706470,CA,Canada,Quebec,,,CA-QC,,2020-07-24,-17.0,-1.0,226.0,-42.0,-45.0,9.0
706471,CA,Canada,Quebec,,,CA-QC,,2020-07-25,-20.0,-6.0,255.0,-25.0,-5.0,1.0
706472,CA,Canada,Quebec,,,CA-QC,,2020-07-26,-11.0,-6.0,171.0,-33.0,-2.0,-1.0
706473,CA,Canada,Quebec,,,CA-QC,,2020-07-27,-2.0,1.0,161.0,-51.0,-51.0,12.0
706474,CA,Canada,Quebec,,,CA-QC,,2020-07-28,-3.0,6.0,239.0,-48.0,-49.0,11.0
706475,CA,Canada,Quebec,,,CA-QC,,2020-07-29,-6.0,2.0,181.0,-48.0,-50.0,12.0
706476,CA,Canada,Quebec,,,CA-QC,,2020-07-30,-6.0,5.0,192.0,-48.0,-49.0,12.0
706477,CA,Canada,Quebec,,,CA-QC,,2020-07-31,-14.0,1.0,195.0,-42.0,-48.0,10.0
706478,CA,Canada,Quebec,,,CA-QC,,2020-08-01,-18.0,-5.0,267.0,-20.0,-5.0,0.0
706479,CA,Canada,Quebec,,,CA-QC,,2020-08-02,-13.0,-8.0,97.0,-37.0,-5.0,1.0
706480,CA,Canada,Quebec,,,CA-QC,,2020-08-03,3.0,4.0,218.0,-46.0,-46.0,9.0
706481,CA,Canada,Quebec,,,CA-QC,,2020-08-04,-10.0,-8.0,53.0,-54.0,-46.0,13.0
706482,CA,Canada,Quebec,,,CA-QC,,2020-08-05,-2.0,4.0,165.0,-45.0,-44.0,11.0
706483,CA,Canada,Quebec,,,CA-QC,,2020-08-06,-4.0,3.0,248.0,-43.0,-43.0,9.0
706484,CA,Canada,Quebec,,,CA-QC,,2020-08-07,-14.0,-4.0,216.0,-41.0,-42.0,8.0
706485,CA,Canada,Quebec,,,CA-QC,,2020-08-08,-17.0,-6.0,268.0,-23.0,-4.0,0.0
706486,CA,Canada,Quebec,,,CA-QC,,2020-08-09,-8.0,-4.0,182.0,-30.0,-1.0,-1.0
706487,CA,Canada,Quebec,,,CA-QC,,2020-08-10,-1.0,1.0,234.0,-46.0,-43.0,8.0
706488,CA,Canada,Quebec,,,CA-QC,,2020-08-11,-6.0,-1.0,154.0,-49.0,-43.0,10.0
706489,CA,Canada,Quebec,,,CA-QC,,2020-08-12,-3.0,3.0,228.0,-45.0,-42.0,9.0
706490,CA,Canada,Quebec,,,CA-QC,,2020-08-13,-4.0,2.0,232.0,-44.0,-42.0,8.0
706491,CA,Canada,Quebec,,,CA-QC,,2020-08-14,-12.0,-3.0,203.0,-40.0,-41.0,7.0
706492,CA,Canada,Quebec,,,CA-QC,,2020-08-15,-14.0,-5.0,261.0,-22.0,-5.0,0.0
706493,CA,Canada,Quebec,,,CA-QC,,2020-08-16,-4.0,-2.0,244.0,-26.0,0.0,-3.0
706494,CA,Canada,Quebec,,,CA-QC,,2020-08-17,-1.0,-1.0,167.0,-48.0,-43.0,9.0
706495,CA,Canada,Quebec,,,CA-QC,,2020-08-18,-3.0,-1.0,143.0,-48.0,-42.0,10.0
706496,CA,Canada,Quebec,,,CA-QC,,2020-08-19,-3.0,0.0,181.0,-44.0,-41.0,9.0
706497,CA,Canada,Quebec,,,CA-QC,,2020-08-20,-4.0,0.0,172.0,-45.0,-41.0,9.0
706498,CA,Canada,Quebec,,,CA-QC,,2020-08-21,-13.0,-5.0,127.0,-42.0,-40.0,9.0
706499,CA,Canada,Quebec,,,CA-QC,,2020-08-22,-13.0,-6.0,241.0,-21.0,-5.0,0.0
706500,CA,Canada,Quebec,,,CA-QC,,2020-08-23,-4.0,-2.0,139.0,-31.0,-2.0,0.0
706501,CA,Canada,Quebec,,,CA-QC,,2020-08-24,-3.0,-2.0,135.0,-48.0,-41.0,9.0
706502,CA,Canada,Quebec,,,CA-QC,,2020-08-25,-3.0,0.0,140.0,-46.0,-40.0,9.0
706503,CA,Canada,Quebec,,,CA-QC,,2020-08-26,-3.0,1.0,149.0,-43.0,-39.0,9.0
706504,CA,Canada,Quebec,,,CA-QC,,2020-08-27,-4.0,0.0,138.0,-42.0,-39.0,9.0
706505,CA,Canada,Quebec,,,CA-QC,,2020-08-28,-11.0,-5.0,149.0,-37.0,-37.0,7.0
706506,CA,Canada,Quebec,,,CA-QC,,2020-08-29,-20.0,-12.0,16.0,-39.0,-11.0,6.0
706507,CA,Canada,Quebec,,,CA-QC,,2020-08-30,0.0,4.0,149.0,-25.0,-1.0,0.0
706508,CA,Canada,Quebec,,,CA-QC,,2020-08-31,-2.0,0.0,169.0,-40.0,-38.0,7.0
706509,CA,Canada,Quebec,,,CA-QC,,2020-09-01,-5.0,1.0,111.0,-40.0,-38.0,8.0
706510,CA,Canada,Quebec,,,CA-QC,,2020-09-02,-11.0,-4.0,55.0,-44.0,-38.0,10.0
706511,CA,Canada,Quebec,,,CA-QC,,2020-09-03,-7.0,-2.0,157.0,-40.0,-37.0,7.0
706512,CA,Canada,Quebec,,,CA-QC,,2020-09-04,-11.0,-3.0,132.0,-35.0,-36.0,6.0
706513,CA,Canada,Quebec,,,CA-QC,,2020-09-05,-11.0,-4.0,192.0,-21.0,-7.0,1.0
706514,CA,Canada,Quebec,,,CA-QC,,2020-09-06,5.0,5.0,248.0,-24.0,-4.0,-3.0
706515,CA,Canada,Quebec,,,CA-QC,,2020-09-07,-41.0,-43.0,157.0,-62.0,-79.0,17.0
706516,CA,Canada,Quebec,,,CA-QC,,2020-09-08,-5.0,11.0,88.0,-43.0,-37.0,8.0
706517,CA,Canada,Quebec,,,CA-QC,,2020-09-09,-11.0,-3.0,65.0,-44.0,-35.0,9.0
706518,CA,Canada,Quebec,,,CA-QC,,2020-09-10,-10.0,-5.0,62.0,-44.0,-35.0,9.0
706519,CA,Canada,Quebec,,,CA-QC,,2020-09-11,-12.0,-6.0,118.0,-37.0,-32.0,7.0
706520,CA,Canada,Quebec,,,CA-QC,,2020-09-12,-9.0,-4.0,186.0,-22.0,-4.0,1.0
706521,CA,Canada,Quebec,,,CA-QC,,2020-09-13,-11.0,-6.0,36.0,-41.0,-5.0,3.0
706522,CA,Canada,Quebec,,,CA-QC,,2020-09-14,-8.0,-4.0,110.0,-44.0,-31.0,7.0
706523,CA,Canada,Quebec,,,CA-QC,,2020-09-15,-9.0,-5.0,85.0,-44.0,-31.0,9.0
706524,CA,Canada,Quebec,,,CA-QC,,2020-09-16,-10.0,-7.0,103.0,-42.0,-32.0,9.0
706525,CA,Canada,Quebec,,,CA-QC,,2020-09-17,-10.0,-8.0,98.0,-43.0,-32.0,8.0
706526,CA,Canada,Quebec,,,CA-QC,,2020-09-18,-13.0,-8.0,77.0,-41.0,-31.0,8.0
706527,CA,Canada,Quebec,,,CA-QC,,2020-09-19,-11.0,-6.0,128.0,-28.0,-4.0,3.0
706528,CA,Canada,Quebec,,,CA-QC,,2020-09-20,-3.0,-2.0,149.0,-32.0,0.0,0.0
706529,CA,Canada,Quebec,,,CA-QC,,2020-09-21,-11.0,-7.0,103.0,-46.0,-33.0,8.0
706530,CA,Canada,Quebec,,,CA-QC,,2020-09-22,-13.0,-6.0,88.0,-45.0,-32.0,9.0
706531,CA,Canada,Quebec,,,CA-QC,,2020-09-23,-15.0,-7.0,84.0,-45.0,-31.0,10.0
706532,CA,Canada,Quebec,,,CA-QC,,2020-09-24,-13.0,-5.0,77.0,-46.0,-30.0,9.0
706533,CA,Canada,Quebec,,,CA-QC,,2020-09-25,-17.0,-8.0,72.0,-43.0,-30.0,9.0
706534,CA,Canada,Quebec,,,CA-QC,,2020-09-26,-14.0,-6.0,169.0,-30.0,-3.0,3.0
706535,CA,Canada,Quebec,,,CA-QC,,2020-09-27,-9.0,-2.0,150.0,-35.0,-1.0,1.0
706536,CA,Canada,Quebec,,,CA-QC,,2020-09-28,-15.0,-6.0,70.0,-48.0,-31.0,9.0
706537,CA,Canada,Quebec,,,CA-QC,,2020-09-29,-17.0,-9.0,14.0,-49.0,-31.0,10.0
706538,CA,Canada,Quebec,,,CA-QC,,2020-09-30,-15.0,-6.0,18.0,-48.0,-32.0,11.0
706539,CA,Canada,Quebec,,,CA-QC,,2020-10-01,-21.0,-3.0,48.0,-48.0,-30.0,11.0
706540,CA,Canada,Quebec,,,CA-QC,,2020-10-02,-28.0,-11.0,1.0,-48.0,-30.0,13.0
706541,CA,Canada,Quebec,,,CA-QC,,2020-10-03,-25.0,-6.0,81.0,-41.0,-10.0,8.0
706542,CA,Canada,Quebec,,,CA-QC,,2020-10-04,-19.0,-4.0,108.0,-43.0,-9.0,5.0
706543,CA,Canada,Quebec,,,CA-QC,,2020-10-05,-21.0,-8.0,56.0,-49.0,-31.0,10.0
706544,CA,Canada,Quebec,,,CA-QC,,2020-10-06,-22.0,-7.0,54.0,-48.0,-32.0,10.0
706545,CA,Canada,Quebec,,,CA-QC,,2020-10-07,-27.0,-13.0,-8.0,-53.0,-32.0,13.0
706546,CA,Canada,Quebec,,,CA-QC,,2020-10-08,-22.0,-5.0,40.0,-50.0,-32.0,11.0
706547,CA,Canada,Quebec,,,CA-QC,,2020-10-09,-26.0,-8.0,40.0,-48.0,-33.0,13.0
706548,CA,Canada,Quebec,,,CA-QC,,2020-10-10,-28.0,-9.0,65.0,-44.0,-12.0,10.0
706549,CA,Canada,Quebec,,,CA-QC,,2020-10-11,-18.0,-3.0,129.0,-43.0,-12.0,5.0
706550,CA,Canada,Quebec,,,CA-QC,,2020-10-12,-30.0,-16.0,176.0,-65.0,-76.0,20.0
706551,CA,Canada,Quebec,,,CA-QC,,2020-10-13,-31.0,-14.0,-15.0,-54.0,-34.0,13.0
706552,CA,Canada,Quebec,,,CA-QC,,2020-10-14,-25.0,-7.0,51.0,-48.0,-31.0,12.0
706553,CA,Canada,Quebec,,,CA-QC,,2020-10-15,-24.0,-8.0,54.0,-49.0,-31.0,12.0
706554,CA,Canada,Quebec,,,CA-QC,,2020-10-16,-31.0,-12.0,-17.0,-51.0,-31.0,15.0
706555,CA,Canada,Quebec,,,CA-QC,,2020-10-17,-26.0,-6.0,73.0,-41.0,-12.0,10.0
706556,CA,Canada,Quebec,,,CA-QC,,2020-10-18,-23.0,-7.0,87.0,-45.0,-11.0,6.0
725322,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-15,2.0,-1.0,-6.0,3.0,-2.0,0.0
725323,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-16,5.0,-2.0,40.0,0.0,-3.0,-1.0
725324,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-17,-11.0,-13.0,9.0,-29.0,-68.0,14.0
725325,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-18,-2.0,-1.0,-12.0,-4.0,-18.0,4.0
725326,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-19,-1.0,-2.0,-6.0,-6.0,-15.0,3.0
725327,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-20,13.0,14.0,25.0,-2.0,-15.0,1.0
725328,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-21,2.0,3.0,7.0,-3.0,-14.0,1.0
725329,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-22,2.0,3.0,15.0,-3.0,2.0,0.0
725330,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-23,6.0,4.0,39.0,-1.0,3.0,-1.0
725331,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-24,1.0,1.0,12.0,-2.0,1.0,0.0
725332,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-25,1.0,3.0,12.0,0.0,2.0,0.0
725333,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-26,6.0,5.0,10.0,-1.0,3.0,0.0
725334,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-27,10.0,12.0,22.0,0.0,2.0,-1.0
725335,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-28,8.0,8.0,10.0,4.0,3.0,-2.0
725336,CA,Canada,Saskatchewan,,,CA-SK,,2020-02-29,11.0,10.0,13.0,3.0,5.0,-1.0
725337,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-01,1.0,4.0,1.0,0.0,2.0,1.0
725338,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-02,4.0,8.0,0.0,1.0,2.0,0.0
725339,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-03,4.0,5.0,10.0,2.0,3.0,0.0
725340,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-04,4.0,6.0,6.0,-1.0,3.0,0.0
725341,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-05,7.0,9.0,8.0,2.0,3.0,0.0
725342,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-06,7.0,8.0,9.0,2.0,3.0,-2.0
725343,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-07,3.0,4.0,-17.0,-7.0,2.0,1.0
725344,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-08,0.0,1.0,-5.0,-2.0,3.0,1.0
725345,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-09,7.0,5.0,12.0,-4.0,-1.0,1.0
725346,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-10,6.0,6.0,18.0,3.0,3.0,0.0
725347,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-11,8.0,11.0,17.0,0.0,3.0,0.0
725348,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-12,10.0,30.0,1.0,-3.0,2.0,0.0
725349,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-13,1.0,32.0,-18.0,-7.0,-1.0,1.0
725350,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-14,-7.0,24.0,-33.0,-13.0,-1.0,4.0
725351,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-15,-14.0,8.0,-8.0,-17.0,-4.0,4.0
725352,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-16,-5.0,34.0,-10.0,-23.0,-8.0,5.0
725353,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-17,-17.0,20.0,4.0,-24.0,-18.0,8.0
725354,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-18,-24.0,20.0,1.0,-31.0,-23.0,11.0
725355,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-19,-29.0,13.0,7.0,-37.0,-29.0,13.0
725356,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-20,-37.0,7.0,-8.0,-39.0,-36.0,15.0
725357,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-21,-51.0,-9.0,0.0,-37.0,-27.0,12.0
725358,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-22,-53.0,-22.0,39.0,-46.0,-31.0,10.0
725359,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-23,-47.0,-13.0,25.0,-50.0,-44.0,16.0
725360,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-24,-54.0,-22.0,-15.0,-50.0,-47.0,20.0
725361,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-25,-52.0,-17.0,-9.0,-53.0,-48.0,19.0
725362,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-26,-50.0,-13.0,13.0,-54.0,-49.0,20.0
725363,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-27,-50.0,-13.0,6.0,-51.0,-49.0,20.0
725364,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-28,-54.0,-18.0,11.0,-49.0,-36.0,14.0
725365,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-29,-53.0,-24.0,45.0,-52.0,-37.0,11.0
725366,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-30,-45.0,-16.0,10.0,-55.0,-49.0,17.0
725367,CA,Canada,Saskatchewan,,,CA-SK,,2020-03-31,-49.0,-20.0,-23.0,-55.0,-50.0,20.0
725368,CA,Canada,Saskatchewan,,,CA-SK,,2020-04-01,-51.0,-21.0,-30.0,-57.0,-50.0,20.0
725369,CA,Canada,Saskatchewan,,,CA-SK,,2020-04-02,-50.0,-16.0,-23.0,-58.0,-50.0,21.0
725370,CA,Canada,Saskatchewan,,,CA-SK,,2020-04-03,-47.0,-11.0,-24.0,-56.0,-49.0,21.0
725371,CA,Canada,Saskatchewan,,,CA-SK,,2020-04-04,-57.0,-24.0,-45.0,-59.0,-39.0,16.0
725372,CA,Canada,Saskatchewan,,,CA-SK,,2020-04-05,-55.0,-29.0,-14.0,-59.0,-39.0,12.0
725373,CA,Canada,Saskatchewan,,,CA-SK,,2020-04-06,-50.0,-21.0,-15.0,-60.0,-50.0,19.0
725374,CA,Canada,Saskatchewan,,,CA-SK,,2020-04-07,-45.0,-12.0,10.0,-53.0,-50.0,19.0
725375,CA,Canada,Saskatchewan,,,CA-SK,,2020-04-08,-47.0,-11.0,-24.0,-57.0,-50.0,20.0
725376,CA,Canada,Saskatchewan,,,CA-SK,,2020-04-09,-30.0,19.0,14.0,-53.0,-51.0,18.0
725377,CA,Canada,Saskatchewan,,,CA-SK,,2020-04-10,-57.0,-28.0,-3.0,-65.0,-77.0,28.0
725378,CA,Canada,Saskatchewan,,,CA-SK,,2020-04-11,-50.0,-11.0,-33.0,-58.0,-40.0,15.0
