,country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
678982,CA,Canada,British Columbia,Kitimat-Stikine,2020-03-31,-45.0,-27.0,,,-45.0,
678983,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-01,-46.0,-17.0,,,-42.0,
678984,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-02,-41.0,-21.0,,,-40.0,
678985,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-03,-35.0,-9.0,,,-36.0,
678986,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-04,-38.0,-16.0,,,-36.0,
678987,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-05,-36.0,-18.0,,,-42.0,
678988,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-06,-41.0,-16.0,,,-43.0,
678989,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-07,-38.0,-20.0,,,-40.0,
678990,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-08,-44.0,-20.0,,,-43.0,
678991,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-09,-30.0,2.0,,,-40.0,
678992,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-10,-48.0,-16.0,,,-61.0,
678993,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-11,-28.0,-7.0,,,-34.0,
678994,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-12,-46.0,-23.0,,,-37.0,
678995,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-13,-46.0,-25.0,,,-54.0,
678996,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-14,-36.0,-21.0,,,-38.0,
678997,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-15,-36.0,-16.0,,,-38.0,
678998,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-16,-31.0,-10.0,,,-37.0,
678999,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-17,-33.0,-10.0,,,-34.0,
679000,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-18,-20.0,1.0,,,-31.0,
679001,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-19,-23.0,-9.0,,,-32.0,
679002,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-20,-27.0,-5.0,,,-35.0,
679003,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-21,-29.0,-19.0,,,-37.0,
679004,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-22,-26.0,-2.0,,,-35.0,
679005,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-23,-28.0,-7.0,,,-35.0,
679006,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-24,-27.0,0.0,,,-30.0,
679007,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-25,-21.0,-1.0,,,-32.0,
679008,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-26,-30.0,-16.0,,,-35.0,
679009,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-27,-31.0,-5.0,,,-35.0,
679010,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-28,-27.0,-12.0,,,-36.0,
679011,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-29,-25.0,-3.0,,,-35.0,
679012,CA,Canada,British Columbia,Kitimat-Stikine,2020-04-30,-25.0,-7.0,,,-35.0,
679013,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-01,-20.0,0.0,,,-27.0,
679014,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-02,-20.0,4.0,,,-32.0,
679015,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-03,-19.0,-4.0,,,-34.0,
679016,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-04,-21.0,1.0,,,-30.0,
679017,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-05,-17.0,-2.0,,,-36.0,
679018,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-06,-25.0,0.0,,,-32.0,
679019,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-07,-18.0,1.0,,,-31.0,
679020,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-08,-16.0,11.0,,,-28.0,
679021,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-09,-4.0,15.0,,,-21.0,
679022,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-10,3.0,23.0,,,-27.0,
679023,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-11,-14.0,-2.0,,,-30.0,
679024,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-12,-12.0,-2.0,,,-26.0,
679025,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-13,-15.0,2.0,,,-26.0,
679026,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-14,-14.0,7.0,,,-26.0,
679027,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-15,-13.0,8.0,,,-24.0,
679028,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-16,-2.0,9.0,,,-23.0,
679029,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-17,-8.0,6.0,,,-26.0,
679030,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-18,-20.0,-4.0,,,-60.0,
679031,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-19,-17.0,-9.0,,,-28.0,
679032,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-20,-5.0,15.0,,,-25.0,
679033,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-21,-11.0,9.0,,,-22.0,
679034,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-22,-10.0,10.0,,,-15.0,
679035,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-23,1.0,12.0,,,-12.0,
679036,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-24,-1.0,8.0,,,-23.0,
679037,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-25,-9.0,6.0,,,-23.0,
679038,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-26,-8.0,-3.0,,,-21.0,
679039,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-27,-3.0,10.0,,,-21.0,
679040,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-28,-6.0,11.0,,,-19.0,
679041,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-29,-7.0,15.0,,,-15.0,
679042,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-30,-2.0,12.0,,,-6.0,
679043,CA,Canada,British Columbia,Kitimat-Stikine,2020-05-31,,12.0,,,-13.0,
679044,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-01,-5.0,7.0,,,-20.0,
679045,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-02,-7.0,2.0,,,-22.0,
679046,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-03,-14.0,-1.0,,,-24.0,
679047,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-04,-12.0,3.0,,,-18.0,
679048,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-05,-8.0,3.0,,,-13.0,
679049,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-06,4.0,10.0,,,-5.0,
679050,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-07,,13.0,,,-17.0,
679051,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-08,-5.0,8.0,,,-20.0,
679052,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-09,-3.0,2.0,,,-16.0,
679053,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-10,-8.0,4.0,,,-17.0,
679054,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-11,-5.0,8.0,,,-16.0,
679055,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-12,-8.0,5.0,,,-10.0,
679056,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-13,5.0,19.0,,,-4.0,
679057,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-14,,8.0,,,-10.0,
679058,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-15,2.0,17.0,,,-15.0,
679059,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-16,0.0,1.0,,,-16.0,
679060,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-17,-3.0,15.0,,,-18.0,
679061,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-18,-5.0,8.0,,,-16.0,
679062,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-19,3.0,19.0,,,-14.0,
679063,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-20,13.0,32.0,,,-5.0,
679064,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-21,,18.0,,,-8.0,
679065,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-22,3.0,14.0,,,-26.0,
679066,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-23,1.0,4.0,,,-18.0,
679067,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-24,5.0,22.0,,,-14.0,4.0
679068,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-25,-4.0,11.0,,,-16.0,
679069,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-26,-2.0,8.0,,,-13.0,
679070,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-27,9.0,23.0,,,-7.0,
679071,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-28,,27.0,,,-8.0,
679072,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-29,11.0,25.0,,,-26.0,
679073,CA,Canada,British Columbia,Kitimat-Stikine,2020-06-30,14.0,11.0,,,-23.0,
679074,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-01,-7.0,15.0,,,-50.0,
679075,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-02,8.0,10.0,,,-22.0,
679076,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-03,6.0,20.0,,,-18.0,
679077,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-04,8.0,19.0,,,-11.0,
679078,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-05,,8.0,,,-11.0,
679079,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-06,9.0,17.0,,,-20.0,
679080,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-07,13.0,14.0,,,-20.0,
679081,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-08,3.0,17.0,,,-18.0,
679082,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-09,7.0,16.0,,,-15.0,
679083,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-10,4.0,12.0,,,-11.0,
679084,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-11,13.0,17.0,,,-2.0,
679085,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-12,,17.0,,,-7.0,
679086,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-13,8.0,21.0,,,-16.0,
679087,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-14,8.0,6.0,,,-20.0,
679088,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-15,0.0,16.0,,,-20.0,
679089,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-16,6.0,21.0,,,-14.0,
679090,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-17,4.0,17.0,,,-13.0,
679091,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-18,18.0,31.0,,,-2.0,
679092,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-19,,33.0,,,-10.0,
679093,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-20,7.0,25.0,,,-17.0,
679094,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-21,12.0,9.0,,,-16.0,1.0
679095,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-22,6.0,13.0,,,-17.0,
679096,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-23,7.0,26.0,,,-14.0,
679097,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-24,2.0,17.0,,,-11.0,
679098,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-25,14.0,30.0,,,-3.0,
679099,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-26,,25.0,,,-5.0,
679100,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-27,8.0,23.0,,,-17.0,
679101,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-28,8.0,7.0,,,-17.0,1.0
679102,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-29,5.0,21.0,,,-17.0,
679103,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-30,10.0,31.0,,,-16.0,
679104,CA,Canada,British Columbia,Kitimat-Stikine,2020-07-31,3.0,25.0,,,-17.0,
679105,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-01,16.0,41.0,,,-7.0,
679106,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-02,,16.0,,,-10.0,
679107,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-03,-10.0,11.0,,,-54.0,
679108,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-04,4.0,10.0,,,-20.0,
679109,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-05,3.0,12.0,,,-22.0,
679110,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-06,-1.0,12.0,,,-18.0,
679111,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-07,-1.0,20.0,,,-16.0,
679112,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-08,5.0,22.0,,,-8.0,
679113,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-09,,1.0,,,-10.0,
679114,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-10,1.0,12.0,,,-24.0,
679115,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-11,-1.0,2.0,,,-24.0,
679116,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-12,-3.0,13.0,,,-20.0,
679117,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-13,-4.0,11.0,,,-16.0,
679118,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-14,-4.0,12.0,,,-16.0,
679119,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-15,-1.0,22.0,,,-9.0,
679120,CA,Canada,British Columbia,Kitimat-Stikine,2020-08-16,12.0,19.0,,,-9.0,
679121,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-11,4.0,1.0,,,-15.0,
679122,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-12,12.0,20.0,,,-5.0,
679123,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-13,,8.0,,,-12.0,
679124,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-14,13.0,13.0,,,-14.0,
679125,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-15,15.0,-2.0,,,-14.0,0.0
679126,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-16,2.0,-2.0,,,-16.0,2.0
679127,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-17,8.0,2.0,,,-16.0,
679128,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-18,8.0,5.0,,,-12.0,
679129,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-19,12.0,13.0,,,-4.0,
679130,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-20,,4.0,,,-15.0,
679131,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-21,6.0,7.0,,,-16.0,
679132,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-22,3.0,-6.0,,,-16.0,
679133,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-23,2.0,3.0,,,-15.0,5.0
679134,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-24,-6.0,0.0,,,-15.0,4.0
679135,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-25,3.0,6.0,,,-11.0,5.0
679136,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-26,14.0,16.0,,,-1.0,
679137,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-27,,8.0,,,-8.0,
679138,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-28,-1.0,8.0,,,-17.0,5.0
679139,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-29,8.0,-4.0,,,-16.0,2.0
679140,CA,Canada,British Columbia,Kitimat-Stikine,2020-09-30,-3.0,0.0,,,-16.0,3.0
679141,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-01,5.0,6.0,,,-14.0,1.0
679142,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-02,3.0,2.0,,,-10.0,1.0
679143,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-03,9.0,17.0,,,-11.0,
679144,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-04,,10.0,,,-14.0,
679145,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-05,1.0,4.0,,,-17.0,1.0
679146,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-06,7.0,-6.0,,,-15.0,1.0
679147,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-07,-4.0,-4.0,,,-13.0,3.0
679148,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-08,-2.0,2.0,,,-10.0,1.0
679149,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-09,-5.0,-4.0,,,-12.0,3.0
679150,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-10,11.0,16.0,,,-9.0,
679151,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-11,-8.0,-1.0,,,-13.0,
679152,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-12,-32.0,-22.0,,,-58.0,11.0
679153,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-13,-1.0,-8.0,,,-14.0,2.0
679154,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-14,-6.0,-8.0,,,-14.0,4.0
679155,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-15,-6.0,-9.0,,,-6.0,5.0
679156,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-16,-3.0,1.0,,,-5.0,2.0
679157,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-17,8.0,9.0,,,-1.0,
679158,CA,Canada,British Columbia,Kitimat-Stikine,2020-10-18,,-2.0,,,-9.0,
679159,CA,Canada,British Columbia,Kootenay Boundary,2020-02-15,8.0,,,,-5.0,
679160,CA,Canada,British Columbia,Kootenay Boundary,2020-02-16,21.0,,,,,
679161,CA,Canada,British Columbia,Kootenay Boundary,2020-02-17,3.0,,,,-57.0,
679162,CA,Canada,British Columbia,Kootenay Boundary,2020-02-18,17.0,,,,-3.0,
679163,CA,Canada,British Columbia,Kootenay Boundary,2020-02-19,10.0,,,,4.0,
679164,CA,Canada,British Columbia,Kootenay Boundary,2020-02-20,13.0,18.0,,,6.0,
679165,CA,Canada,British Columbia,Kootenay Boundary,2020-02-21,10.0,,,,5.0,
679166,CA,Canada,British Columbia,Kootenay Boundary,2020-02-22,-1.0,,,,2.0,
679167,CA,Canada,British Columbia,Kootenay Boundary,2020-02-23,-4.0,,,,,
679168,CA,Canada,British Columbia,Kootenay Boundary,2020-02-24,5.0,,,,1.0,
679169,CA,Canada,British Columbia,Kootenay Boundary,2020-02-25,6.0,,,,2.0,
679170,CA,Canada,British Columbia,Kootenay Boundary,2020-02-26,1.0,,,,3.0,
679171,CA,Canada,British Columbia,Kootenay Boundary,2020-02-27,16.0,14.0,,,6.0,
679172,CA,Canada,British Columbia,Kootenay Boundary,2020-02-28,11.0,,,,7.0,
679173,CA,Canada,British Columbia,Kootenay Boundary,2020-02-29,8.0,,,,-1.0,
679174,CA,Canada,British Columbia,Kootenay Boundary,2020-03-01,16.0,,,,,
679175,CA,Canada,British Columbia,Kootenay Boundary,2020-03-02,3.0,,,,2.0,
679176,CA,Canada,British Columbia,Kootenay Boundary,2020-03-03,6.0,,,,2.0,
679177,CA,Canada,British Columbia,Kootenay Boundary,2020-03-04,3.0,,,,2.0,
679178,CA,Canada,British Columbia,Kootenay Boundary,2020-03-05,5.0,12.0,,,6.0,
679179,CA,Canada,British Columbia,Kootenay Boundary,2020-03-06,3.0,,,,6.0,
679180,CA,Canada,British Columbia,Kootenay Boundary,2020-03-07,1.0,,,,-2.0,
679181,CA,Canada,British Columbia,Kootenay Boundary,2020-03-08,8.0,,,,,
679182,CA,Canada,British Columbia,Kootenay Boundary,2020-03-09,9.0,,,,2.0,
679183,CA,Canada,British Columbia,Kootenay Boundary,2020-03-10,-2.0,,,,0.0,
679184,CA,Canada,British Columbia,Kootenay Boundary,2020-03-11,5.0,,,,4.0,
679185,CA,Canada,British Columbia,Kootenay Boundary,2020-03-12,2.0,24.0,,,4.0,
679186,CA,Canada,British Columbia,Kootenay Boundary,2020-03-13,-3.0,,,,0.0,
679187,CA,Canada,British Columbia,Kootenay Boundary,2020-03-14,-11.0,,,,-2.0,
679188,CA,Canada,British Columbia,Kootenay Boundary,2020-03-15,2.0,,,,,
679189,CA,Canada,British Columbia,Kootenay Boundary,2020-03-16,3.0,,,,-15.0,
679190,CA,Canada,British Columbia,Kootenay Boundary,2020-03-17,-14.0,,,,-19.0,
679191,CA,Canada,British Columbia,Kootenay Boundary,2020-03-18,-26.0,,,,-28.0,
679192,CA,Canada,British Columbia,Kootenay Boundary,2020-03-19,-31.0,6.0,,,-35.0,
679193,CA,Canada,British Columbia,Kootenay Boundary,2020-03-20,-35.0,,,,-34.0,
679194,CA,Canada,British Columbia,Kootenay Boundary,2020-03-21,-54.0,,,,-34.0,
679195,CA,Canada,British Columbia,Kootenay Boundary,2020-03-22,-50.0,,,,-40.0,
679196,CA,Canada,British Columbia,Kootenay Boundary,2020-03-23,,,,,-43.0,
679197,CA,Canada,British Columbia,Kootenay Boundary,2020-03-24,-50.0,,,,-48.0,
679198,CA,Canada,British Columbia,Kootenay Boundary,2020-03-25,-47.0,,,,-47.0,
679199,CA,Canada,British Columbia,Kootenay Boundary,2020-03-26,-46.0,-10.0,,,-50.0,
679200,CA,Canada,British Columbia,Kootenay Boundary,2020-03-27,-54.0,,,,-49.0,
679201,CA,Canada,British Columbia,Kootenay Boundary,2020-03-28,-59.0,,,,-50.0,
679202,CA,Canada,British Columbia,Kootenay Boundary,2020-03-29,-55.0,,,,-50.0,
679203,CA,Canada,British Columbia,Kootenay Boundary,2020-03-30,-45.0,,,,-47.0,
679204,CA,Canada,British Columbia,Kootenay Boundary,2020-03-31,-44.0,,,,-49.0,
679205,CA,Canada,British Columbia,Kootenay Boundary,2020-04-01,-56.0,,,,-48.0,
679206,CA,Canada,British Columbia,Kootenay Boundary,2020-04-02,-49.0,,,,-47.0,
679207,CA,Canada,British Columbia,Kootenay Boundary,2020-04-03,-52.0,,,,-50.0,
679208,CA,Canada,British Columbia,Kootenay Boundary,2020-04-04,-61.0,,,,-52.0,
679209,CA,Canada,British Columbia,Kootenay Boundary,2020-04-05,-52.0,,,,-53.0,
679210,CA,Canada,British Columbia,Kootenay Boundary,2020-04-06,-36.0,,,,-49.0,
679211,CA,Canada,British Columbia,Kootenay Boundary,2020-04-07,-39.0,,,,-48.0,
679212,CA,Canada,British Columbia,Kootenay Boundary,2020-04-08,-41.0,,,,-48.0,
679213,CA,Canada,British Columbia,Kootenay Boundary,2020-04-09,-27.0,-11.0,,,-48.0,
679214,CA,Canada,British Columbia,Kootenay Boundary,2020-04-10,-53.0,,,,-69.0,
679215,CA,Canada,British Columbia,Kootenay Boundary,2020-04-11,-50.0,,,,-49.0,
679216,CA,Canada,British Columbia,Kootenay Boundary,2020-04-12,-59.0,,,,-57.0,
679217,CA,Canada,British Columbia,Kootenay Boundary,2020-04-13,,,,,-63.0,
679218,CA,Canada,British Columbia,Kootenay Boundary,2020-04-14,-37.0,,,,-47.0,
679219,CA,Canada,British Columbia,Kootenay Boundary,2020-04-15,-38.0,,,,-48.0,
679220,CA,Canada,British Columbia,Kootenay Boundary,2020-04-16,-38.0,-21.0,,,-43.0,
679221,CA,Canada,British Columbia,Kootenay Boundary,2020-04-17,-40.0,,,,-45.0,
679222,CA,Canada,British Columbia,Kootenay Boundary,2020-04-18,-44.0,,,,-40.0,
679223,CA,Canada,British Columbia,Kootenay Boundary,2020-04-19,-37.0,,,,-48.0,
679224,CA,Canada,British Columbia,Kootenay Boundary,2020-04-20,-31.0,,,,-47.0,
679225,CA,Canada,British Columbia,Kootenay Boundary,2020-04-21,-27.0,,,,-46.0,
679226,CA,Canada,British Columbia,Kootenay Boundary,2020-04-22,-34.0,,,,-51.0,
679227,CA,Canada,British Columbia,Kootenay Boundary,2020-04-23,-32.0,,,,-45.0,
679228,CA,Canada,British Columbia,Kootenay Boundary,2020-04-24,-35.0,,,,-45.0,
679229,CA,Canada,British Columbia,Kootenay Boundary,2020-04-25,-43.0,,,,-46.0,
679230,CA,Canada,British Columbia,Kootenay Boundary,2020-04-26,-40.0,,,,-47.0,
679231,CA,Canada,British Columbia,Kootenay Boundary,2020-04-27,-25.0,,,,-43.0,
679232,CA,Canada,British Columbia,Kootenay Boundary,2020-04-28,-23.0,,,,-43.0,
679233,CA,Canada,British Columbia,Kootenay Boundary,2020-04-29,-29.0,,,,-47.0,
679234,CA,Canada,British Columbia,Kootenay Boundary,2020-04-30,-27.0,-4.0,,,-44.0,
679235,CA,Canada,British Columbia,Kootenay Boundary,2020-05-01,-31.0,,,,-42.0,
679236,CA,Canada,British Columbia,Kootenay Boundary,2020-05-02,-39.0,,,,-42.0,
679237,CA,Canada,British Columbia,Kootenay Boundary,2020-05-03,-34.0,,,,-44.0,
679238,CA,Canada,British Columbia,Kootenay Boundary,2020-05-04,-19.0,,,,-38.0,
679239,CA,Canada,British Columbia,Kootenay Boundary,2020-05-05,-23.0,,,,-43.0,
679240,CA,Canada,British Columbia,Kootenay Boundary,2020-05-06,-30.0,,,,-46.0,
679241,CA,Canada,British Columbia,Kootenay Boundary,2020-05-07,-26.0,-5.0,,,-45.0,
679242,CA,Canada,British Columbia,Kootenay Boundary,2020-05-08,-31.0,,,,-43.0,
679243,CA,Canada,British Columbia,Kootenay Boundary,2020-05-09,-30.0,,,,-40.0,
679244,CA,Canada,British Columbia,Kootenay Boundary,2020-05-10,-24.0,,,,-34.0,
679245,CA,Canada,British Columbia,Kootenay Boundary,2020-05-11,-21.0,,,,-38.0,
679246,CA,Canada,British Columbia,Kootenay Boundary,2020-05-12,-25.0,,,,-40.0,
679247,CA,Canada,British Columbia,Kootenay Boundary,2020-05-13,-28.0,,,,-38.0,
679248,CA,Canada,British Columbia,Kootenay Boundary,2020-05-14,-24.0,-1.0,,,-41.0,
679249,CA,Canada,British Columbia,Kootenay Boundary,2020-05-15,-25.0,,,,-42.0,
679250,CA,Canada,British Columbia,Kootenay Boundary,2020-05-16,-34.0,,,,-41.0,
679251,CA,Canada,British Columbia,Kootenay Boundary,2020-05-17,-26.0,,,,-48.0,
679252,CA,Canada,British Columbia,Kootenay Boundary,2020-05-18,-34.0,,,,-69.0,
679253,CA,Canada,British Columbia,Kootenay Boundary,2020-05-19,-12.0,,,,-36.0,
679254,CA,Canada,British Columbia,Kootenay Boundary,2020-05-20,-20.0,,,,-37.0,
679255,CA,Canada,British Columbia,Kootenay Boundary,2020-05-21,-20.0,7.0,,,-35.0,
679256,CA,Canada,British Columbia,Kootenay Boundary,2020-05-22,-26.0,,,,-34.0,
679257,CA,Canada,British Columbia,Kootenay Boundary,2020-05-23,-32.0,,,,-37.0,
679258,CA,Canada,British Columbia,Kootenay Boundary,2020-05-24,-22.0,,,,-38.0,
679259,CA,Canada,British Columbia,Kootenay Boundary,2020-05-25,-17.0,,,,-39.0,
679260,CA,Canada,British Columbia,Kootenay Boundary,2020-05-26,-14.0,,,,-31.0,
679261,CA,Canada,British Columbia,Kootenay Boundary,2020-05-27,-10.0,,,,-32.0,
