PROVINCE,date,TRANSIT,WORKPLACE,RESIDENTIAL
Alberta,2020-02-15,7.0,-2.0,-1.0
Alberta,2020-02-16,3.0,-3.0,-2.0
Alberta,2020-02-17,-40.0,-67.0,15.0
Alberta,2020-02-18,-9.0,-5.0,2.0
Alberta,2020-02-19,-7.0,-1.0,1.0
Alberta,2020-02-20,-6.0,-1.0,0.0
Alberta,2020-02-21,-1.0,2.0,0.0
Alberta,2020-02-22,4.0,5.0,-1.0
Alberta,2020-02-23,0.0,3.0,0.0
Alberta,2020-02-24,3.0,4.0,0.0
Alberta,2020-02-25,2.0,5.0,0.0
Alberta,2020-02-26,1.0,5.0,-1.0
Alberta,2020-02-27,1.0,2.0,0.0
Alberta,2020-02-28,6.0,4.0,-1.0
Alberta,2020-02-29,4.0,5.0,0.0
Alberta,2020-03-01,4.0,4.0,-1.0
Alberta,2020-03-02,1.0,5.0,0.0
Alberta,2020-03-03,0.0,5.0,0.0
Alberta,2020-03-04,0.0,5.0,0.0
Alberta,2020-03-05,0.0,4.0,0.0
Alberta,2020-03-06,3.0,6.0,0.0
Alberta,2020-03-07,-6.0,3.0,2.0
Alberta,2020-03-08,-4.0,2.0,1.0
Alberta,2020-03-09,-1.0,4.0,0.0
Alberta,2020-03-10,-4.0,4.0,1.0
Alberta,2020-03-11,-5.0,4.0,1.0
Alberta,2020-03-12,-8.0,2.0,1.0
Alberta,2020-03-13,-17.0,-3.0,5.0
Alberta,2020-03-14,-26.0,-5.0,7.0
Alberta,2020-03-15,-25.0,-7.0,5.0
Alberta,2020-03-16,-39.0,-22.0,9.0
Alberta,2020-03-17,-45.0,-29.0,13.0
Alberta,2020-03-18,-52.0,-35.0,16.0
Alberta,2020-03-19,-56.0,-39.0,18.0
Alberta,2020-03-20,-53.0,-40.0,19.0
Alberta,2020-03-21,-47.0,-30.0,13.0
Alberta,2020-03-22,-51.0,-34.0,11.0
Alberta,2020-03-23,-63.0,-46.0,19.0
Alberta,2020-03-24,-66.0,-49.0,22.0
Alberta,2020-03-25,-66.0,-50.0,22.0
Alberta,2020-03-26,-68.0,-51.0,22.0
Alberta,2020-03-27,-65.0,-50.0,23.0
Alberta,2020-03-28,-63.0,-40.0,16.0
Alberta,2020-03-29,-63.0,-41.0,13.0
Alberta,2020-03-30,-71.0,-52.0,21.0
Alberta,2020-03-31,-70.0,-53.0,23.0
Alberta,2020-04-01,-71.0,-53.0,23.0
Alberta,2020-04-02,-72.0,-53.0,24.0
Alberta,2020-04-03,-71.0,-52.0,25.0
Alberta,2020-04-04,-63.0,-42.0,16.0
Alberta,2020-04-05,-69.0,-43.0,14.0
Alberta,2020-04-06,-69.0,-52.0,21.0
Alberta,2020-04-07,-70.0,-53.0,23.0
Alberta,2020-04-08,-69.0,-53.0,22.0
Alberta,2020-04-09,-67.0,-54.0,21.0
Alberta,2020-04-10,-77.0,-78.0,32.0
Alberta,2020-04-11,-64.0,-45.0,16.0
Alberta,2020-04-12,-67.0,-46.0,14.0
Alberta,2020-04-13,-71.0,-59.0,23.0
Alberta,2020-04-14,-69.0,-53.0,23.0
Alberta,2020-04-15,-70.0,-53.0,23.0
Alberta,2020-04-16,-67.0,-53.0,22.0
Alberta,2020-04-17,-67.0,-52.0,24.0
Alberta,2020-04-18,-56.0,-38.0,15.0
Alberta,2020-04-19,-54.0,-37.0,11.0
Alberta,2020-04-20,-63.0,-51.0,19.0
Alberta,2020-04-21,-64.0,-51.0,20.0
Alberta,2020-04-22,-66.0,-51.0,21.0
Alberta,2020-04-23,-66.0,-51.0,21.0
Alberta,2020-04-24,-63.0,-50.0,21.0
Alberta,2020-04-25,-52.0,-37.0,13.0
Alberta,2020-04-26,-56.0,-38.0,11.0
Alberta,2020-04-27,-65.0,-50.0,19.0
Alberta,2020-04-28,-63.0,-51.0,12.0
Alberta,2020-04-29,-64.0,-51.0,20.0
Alberta,2020-04-30,-65.0,-51.0,20.0
Alberta,2020-05-01,-58.0,-49.0,20.0
Alberta,2020-05-02,-44.0,-34.0,10.0
Alberta,2020-05-03,-55.0,-34.0,10.0
Alberta,2020-05-04,-66.0,-50.0,19.0
Alberta,2020-05-05,-60.0,-49.0,18.0
Alberta,2020-05-06,-62.0,-49.0,19.0
Alberta,2020-05-07,-63.0,-49.0,19.0
Alberta,2020-05-08,-61.0,-47.0,20.0
Alberta,2020-05-09,-50.0,-30.0,10.0
Alberta,2020-05-10,-55.0,-29.0,8.0
Alberta,2020-05-11,-62.0,-47.0,17.0
Alberta,2020-05-12,-61.0,-47.0,18.0
Alberta,2020-05-13,-58.0,-46.0,17.0
Alberta,2020-05-14,-60.0,-47.0,17.0
Alberta,2020-05-15,-54.0,-47.0,16.0
Alberta,2020-05-16,-40.0,-29.0,7.0
Alberta,2020-05-17,-44.0,-27.0,5.0
Alberta,2020-05-18,-65.0,-76.0,21.0
Alberta,2020-05-19,-58.0,-46.0,17.0
Alberta,2020-05-20,-60.0,-45.0,17.0
Alberta,2020-05-21,-66.0,-47.0,21.0
Alberta,2020-05-22,-62.0,-43.0,19.0
Alberta,2020-05-23,-43.0,-20.0,9.0
Alberta,2020-05-24,-39.0,-22.0,4.0
Alberta,2020-05-25,-55.0,-44.0,14.0
Alberta,2020-05-26,-58.0,-42.0,16.0
Alberta,2020-05-27,-56.0,-42.0,15.0
Alberta,2020-05-28,-55.0,-41.0,15.0
Alberta,2020-05-29,-52.0,-40.0,14.0
Alberta,2020-05-30,-36.0,-12.0,4.0
Alberta,2020-05-31,-47.0,-16.0,6.0
Alberta,2020-06-01,-53.0,-40.0,13.0
Alberta,2020-06-02,-53.0,-40.0,14.0
Alberta,2020-06-03,-53.0,-40.0,14.0
Alberta,2020-06-04,-54.0,-40.0,14.0
Alberta,2020-06-05,-49.0,-38.0,13.0
Alberta,2020-06-06,-42.0,-15.0,7.0
Alberta,2020-06-07,-52.0,-19.0,8.0
Alberta,2020-06-08,-53.0,-39.0,13.0
Alberta,2020-06-09,-52.0,-39.0,13.0
Alberta,2020-06-10,-51.0,-38.0,12.0
Alberta,2020-06-11,-51.0,-39.0,12.0
Alberta,2020-06-12,-49.0,-37.0,11.0
Alberta,2020-06-13,-35.0,-10.0,5.0
Alberta,2020-06-14,-37.0,-12.0,3.0
Alberta,2020-06-15,-49.0,-38.0,12.0
Alberta,2020-06-16,-49.0,-37.0,12.0
Alberta,2020-06-17,-54.0,-38.0,14.0
Alberta,2020-06-18,-50.0,-38.0,12.0
Alberta,2020-06-19,-46.0,-36.0,8.0
Alberta,2020-06-20,-32.0,-8.0,2.0
Alberta,2020-06-21,-36.0,-8.0,1.0
Alberta,2020-06-22,-47.0,-39.0,10.0
Alberta,2020-06-23,-48.0,-39.0,11.0
Alberta,2020-06-24,-51.0,-37.0,12.0
Alberta,2020-06-25,-48.0,-37.0,10.0
Alberta,2020-06-26,-46.0,-36.0,10.0
Alberta,2020-06-27,-36.0,-11.0,4.0
Alberta,2020-06-28,-40.0,-10.0,4.0
Alberta,2020-06-29,-49.0,-39.0,10.0
Alberta,2020-06-30,-55.0,-40.0,12.0
Alberta,2020-07-01,-60.0,-67.0,18.0
Alberta,2020-07-02,-50.0,-42.0,11.0
Alberta,2020-07-03,-45.0,-42.0,9.0
Alberta,2020-07-04,-36.0,-11.0,2.0
Alberta,2020-07-05,-32.0,-11.0,0.0
Alberta,2020-07-06,-46.0,-39.0,9.0
Alberta,2020-07-07,-51.0,-39.0,12.0
Alberta,2020-07-08,-52.0,-39.0,12.0
Alberta,2020-07-09,-48.0,-38.0,10.0
Alberta,2020-07-10,-44.0,-36.0,8.0
Alberta,2020-07-11,-31.0,-8.0,0.0
Alberta,2020-07-12,-34.0,-10.0,1.0
Alberta,2020-07-13,-48.0,-39.0,9.0
Alberta,2020-07-14,-49.0,-38.0,10.0
Alberta,2020-07-15,-49.0,-37.0,10.0
Alberta,2020-07-16,-50.0,-38.0,10.0
Alberta,2020-07-17,-45.0,-37.0,9.0
Alberta,2020-07-18,-31.0,-8.0,1.0
Alberta,2020-07-19,-34.0,-11.0,0.0
Alberta,2020-07-20,-46.0,-39.0,8.0
Alberta,2020-07-21,-49.0,-39.0,9.0
Alberta,2020-07-22,-50.0,-37.0,10.0
Alberta,2020-07-23,-51.0,-38.0,10.0
Alberta,2020-07-24,-48.0,-36.0,9.0
Alberta,2020-07-25,-33.0,-8.0,1.0
Alberta,2020-07-26,-31.0,-8.0,-2.0
Alberta,2020-07-27,-47.0,-39.0,7.0
Alberta,2020-07-28,-50.0,-38.0,9.0
Alberta,2020-07-29,-50.0,-38.0,9.0
Alberta,2020-07-30,-50.0,-39.0,8.0
Alberta,2020-07-31,-46.0,-39.0,6.0
Alberta,2020-08-01,-37.0,-14.0,0.0
Alberta,2020-08-02,-35.0,-13.0,-2.0
Alberta,2020-08-03,-60.0,-71.0,13.0
Alberta,2020-08-04,-49.0,-40.0,8.0
Alberta,2020-08-05,-49.0,-39.0,8.0
Alberta,2020-08-06,-50.0,-39.0,9.0
Alberta,2020-08-07,-50.0,-38.0,9.0
Alberta,2020-08-08,-36.0,-8.0,2.0
Alberta,2020-08-09,-34.0,-10.0,-1.0
Alberta,2020-08-10,-48.0,-39.0,7.0
Alberta,2020-08-11,-51.0,-38.0,9.0
Alberta,2020-08-12,-50.0,-38.0,9.0
Alberta,2020-08-13,-50.0,-38.0,9.0
Alberta,2020-08-14,-47.0,-37.0,7.0
Alberta,2020-08-15,-34.0,-9.0,0.0
Alberta,2020-08-16,-33.0,-10.0,-2.0
Alberta,2020-08-17,-49.0,-39.0,7.0
Alberta,2020-08-18,-50.0,-37.0,8.0
Alberta,2020-08-19,-51.0,-37.0,8.0
Alberta,2020-08-20,-51.0,-37.0,8.0
Alberta,2020-08-21,-47.0,-36.0,7.0
Alberta,2020-08-22,-38.0,-9.0,1.0
Alberta,2020-08-23,-35.0,-9.0,-1.0
Alberta,2020-08-24,-50.0,-38.0,8.0
Alberta,2020-08-25,-50.0,-37.0,8.0
Alberta,2020-08-26,-49.0,-36.0,8.0
Alberta,2020-08-27,-48.0,-36.0,8.0
Alberta,2020-08-28,-44.0,-34.0,6.0
Alberta,2020-08-29,-36.0,-9.0,1.0
Alberta,2020-08-30,-34.0,-9.0,0.0
Alberta,2020-08-31,-47.0,-36.0,7.0
Alberta,2020-09-01,-45.0,-36.0,8.0
Alberta,2020-09-02,-48.0,-36.0,9.0
Alberta,2020-09-03,-46.0,-36.0,8.0
Alberta,2020-09-04,-40.0,-35.0,5.0
Alberta,2020-09-05,-36.0,-13.0,0.0
Alberta,2020-09-06,-41.0,-14.0,1.0
Alberta,2020-09-07,-62.0,-73.0,16.0
Alberta,2020-09-08,-44.0,-37.0,8.0
Alberta,2020-09-09,-44.0,-34.0,7.0
Alberta,2020-09-10,-44.0,-34.0,7.0
Alberta,2020-09-11,-42.0,-31.0,6.0
Alberta,2020-09-12,-37.0,-7.0,2.0
Alberta,2020-09-13,-40.0,-10.0,2.0
Alberta,2020-09-14,-47.0,-30.0,7.0
Alberta,2020-09-15,-46.0,-29.0,8.0
Alberta,2020-09-16,-46.0,-30.0,7.0
Alberta,2020-09-17,-46.0,-30.0,7.0
Alberta,2020-09-18,-44.0,-28.0,7.0
Alberta,2020-09-19,-40.0,-8.0,2.0
Alberta,2020-09-20,-40.0,-8.0,1.0
Alberta,2020-09-21,-47.0,-31.0,7.0
Alberta,2020-09-22,-48.0,-29.0,8.0
Alberta,2020-09-23,-48.0,-28.0,8.0
Alberta,2020-09-24,-49.0,-28.0,9.0
Alberta,2020-09-25,-48.0,-27.0,8.0
Alberta,2020-09-26,-41.0,-5.0,2.0
Alberta,2020-09-27,-43.0,-7.0,2.0
Alberta,2020-09-28,-48.0,-28.0,8.0
Alberta,2020-09-29,-49.0,-28.0,8.0
Alberta,2020-09-30,-48.0,-28.0,8.0
Alberta,2020-10-01,-48.0,-27.0,8.0
Alberta,2020-10-02,-43.0,-24.0,7.0
Alberta,2020-10-03,-37.0,-7.0,1.0
Alberta,2020-10-04,-42.0,-10.0,2.0
Alberta,2020-10-05,-46.0,-28.0,7.0
Alberta,2020-10-06,-47.0,-28.0,8.0
Alberta,2020-10-07,-48.0,-27.0,8.0
Alberta,2020-10-08,-48.0,-27.0,9.0
Alberta,2020-10-09,-46.0,-29.0,8.0
Alberta,2020-10-10,-41.0,-10.0,3.0
Alberta,2020-10-11,-47.0,-12.0,2.0
Alberta,2020-10-12,-67.0,-74.0,18.0
Alberta,2020-10-13,-48.0,-29.0,10.0
Alberta,2020-10-14,-49.0,-27.0,10.0
Alberta,2020-10-15,-48.0,-27.0,9.0
Alberta,2020-10-16,-48.0,-25.0,11.0
Alberta,2020-10-17,-44.0,-8.0,6.0
Alberta,2020-10-18,-47.0,-12.0,6.0
British Columbia,2020-02-15,2.0,-4.0,0.0
British Columbia,2020-02-16,10.0,-2.0,-2.0
British Columbia,2020-02-17,-21.0,-67.0,12.0
British Columbia,2020-02-18,1.0,1.0,0.0
British Columbia,2020-02-19,5.0,0.0,0.0
British Columbia,2020-02-20,0.0,0.0,0.0
British Columbia,2020-02-21,3.0,1.0,-1.0
British Columbia,2020-02-22,4.0,2.0,0.0
British Columbia,2020-02-23,1.0,0.0,0.0
British Columbia,2020-02-24,0.0,2.0,0.0
British Columbia,2020-02-25,1.0,4.0,0.0
British Columbia,2020-02-26,3.0,2.0,0.0
British Columbia,2020-02-27,0.0,3.0,0.0
British Columbia,2020-02-28,2.0,3.0,-2.0
British Columbia,2020-02-29,7.0,3.0,-1.0
British Columbia,2020-03-01,6.0,2.0,-1.0
British Columbia,2020-03-02,-4.0,2.0,1.0
British Columbia,2020-03-03,-2.0,5.0,1.0
British Columbia,2020-03-04,4.0,2.0,-1.0
British Columbia,2020-03-05,-4.0,2.0,1.0
British Columbia,2020-03-06,4.0,4.0,-2.0
British Columbia,2020-03-07,0.0,2.0,0.0
British Columbia,2020-03-08,6.0,0.0,0.0
British Columbia,2020-03-09,-3.0,1.0,1.0
British Columbia,2020-03-10,-7.0,3.0,2.0
British Columbia,2020-03-11,-3.0,0.0,1.0
British Columbia,2020-03-12,-8.0,0.0,2.0
British Columbia,2020-03-13,-14.0,-2.0,2.0
British Columbia,2020-03-14,-17.0,-4.0,4.0
British Columbia,2020-03-15,-15.0,-8.0,3.0
British Columbia,2020-03-16,-27.0,-24.0,8.0
British Columbia,2020-03-17,-34.0,-31.0,12.0
British Columbia,2020-03-18,-39.0,-39.0,14.0
British Columbia,2020-03-19,-45.0,-43.0,16.0
British Columbia,2020-03-20,-45.0,-44.0,16.0
British Columbia,2020-03-21,-46.0,-37.0,12.0
British Columbia,2020-03-22,-53.0,-41.0,12.0
British Columbia,2020-03-23,-58.0,-52.0,20.0
British Columbia,2020-03-24,-61.0,-54.0,22.0
British Columbia,2020-03-25,-58.0,-56.0,21.0
British Columbia,2020-03-26,-64.0,-57.0,23.0
British Columbia,2020-03-27,-64.0,-56.0,23.0
British Columbia,2020-03-28,-65.0,-48.0,17.0
British Columbia,2020-03-29,-59.0,-47.0,13.0
British Columbia,2020-03-30,-64.0,-56.0,21.0
British Columbia,2020-03-31,-62.0,-56.0,22.0
British Columbia,2020-04-01,-63.0,-57.0,22.0
British Columbia,2020-04-02,-65.0,-57.0,23.0
British Columbia,2020-04-03,-63.0,-55.0,22.0
British Columbia,2020-04-04,-62.0,-47.0,16.0
British Columbia,2020-04-05,-61.0,-47.0,13.0
British Columbia,2020-04-06,-61.0,-55.0,20.0
British Columbia,2020-04-07,-60.0,-55.0,21.0
British Columbia,2020-04-08,-59.0,-56.0,21.0
British Columbia,2020-04-09,-59.0,-56.0,20.0
British Columbia,2020-04-10,-67.0,-78.0,27.0
British Columbia,2020-04-11,-58.0,-48.0,15.0
British Columbia,2020-04-12,-60.0,-48.0,12.0
British Columbia,2020-04-13,-65.0,-67.0,23.0
British Columbia,2020-04-14,-60.0,-54.0,21.0
British Columbia,2020-04-15,-58.0,-55.0,21.0
British Columbia,2020-04-16,-59.0,-54.0,21.0
British Columbia,2020-04-17,-59.0,-53.0,21.0
British Columbia,2020-04-18,-53.0,-41.0,14.0
British Columbia,2020-04-19,-56.0,-42.0,11.0
British Columbia,2020-04-20,-58.0,-53.0,19.0
British Columbia,2020-04-21,-60.0,-52.0,20.0
British Columbia,2020-04-22,-61.0,-54.0,21.0
British Columbia,2020-04-23,-58.0,-53.0,21.0
British Columbia,2020-04-24,-57.0,-51.0,19.0
British Columbia,2020-04-25,-56.0,-41.0,15.0
British Columbia,2020-04-26,-57.0,-42.0,12.0
British Columbia,2020-04-27,-58.0,-52.0,19.0
British Columbia,2020-04-28,-59.0,-52.0,13.0
British Columbia,2020-04-29,-58.0,-53.0,20.0
British Columbia,2020-04-30,-56.0,-52.0,20.0
British Columbia,2020-05-01,-54.0,-50.0,18.0
British Columbia,2020-05-02,-58.0,-41.0,15.0
British Columbia,2020-05-03,-53.0,-38.0,11.0
British Columbia,2020-05-04,-57.0,-50.0,18.0
British Columbia,2020-05-05,-54.0,-49.0,18.0
British Columbia,2020-05-06,-55.0,-51.0,19.0
British Columbia,2020-05-07,-54.0,-50.0,18.0
British Columbia,2020-05-08,-51.0,-48.0,16.0
British Columbia,2020-05-09,-45.0,-35.0,10.0
British Columbia,2020-05-10,-44.0,-32.0,6.0
British Columbia,2020-05-11,-54.0,-49.0,17.0
British Columbia,2020-05-12,-57.0,-48.0,19.0
British Columbia,2020-05-13,-55.0,-49.0,18.0
British Columbia,2020-05-14,-54.0,-48.0,18.0
British Columbia,2020-05-15,-50.0,-48.0,15.0
British Columbia,2020-05-16,-55.0,-37.0,12.0
British Columbia,2020-05-17,-50.0,-34.0,9.0
British Columbia,2020-05-18,-57.0,-76.0,20.0
British Columbia,2020-05-19,-51.0,-45.0,16.0
British Columbia,2020-05-20,-51.0,-46.0,17.0
British Columbia,2020-05-21,-52.0,-45.0,18.0
British Columbia,2020-05-22,-50.0,-42.0,15.0
British Columbia,2020-05-23,-44.0,-26.0,9.0
British Columbia,2020-05-24,-44.0,-26.0,8.0
British Columbia,2020-05-25,-54.0,-45.0,17.0
British Columbia,2020-05-26,-48.0,-41.0,15.0
British Columbia,2020-05-27,-44.0,-42.0,14.0
British Columbia,2020-05-28,-47.0,-41.0,15.0
British Columbia,2020-05-29,-45.0,-40.0,13.0
British Columbia,2020-05-30,-47.0,-21.0,10.0
British Columbia,2020-05-31,-40.0,-19.0,7.0
British Columbia,2020-06-01,-45.0,-39.0,13.0
British Columbia,2020-06-02,-51.0,-39.0,15.0
British Columbia,2020-06-03,-46.0,-40.0,14.0
British Columbia,2020-06-04,-47.0,-39.0,14.0
British Columbia,2020-06-05,-43.0,-37.0,12.0
British Columbia,2020-06-06,-40.0,-18.0,8.0
British Columbia,2020-06-07,-35.0,-18.0,5.0
British Columbia,2020-06-08,-47.0,-39.0,13.0
British Columbia,2020-06-09,-52.0,-38.0,16.0
British Columbia,2020-06-10,-46.0,-39.0,14.0
British Columbia,2020-06-11,-47.0,-38.0,14.0
British Columbia,2020-06-12,-47.0,-37.0,13.0
British Columbia,2020-06-13,-39.0,-15.0,7.0
British Columbia,2020-06-14,-39.0,-16.0,6.0
British Columbia,2020-06-15,-50.0,-38.0,14.0
British Columbia,2020-06-16,-43.0,-36.0,13.0
British Columbia,2020-06-17,-41.0,-38.0,12.0
British Columbia,2020-06-18,-42.0,-37.0,11.0
British Columbia,2020-06-19,-40.0,-36.0,8.0
British Columbia,2020-06-20,-42.0,-16.0,7.0
British Columbia,2020-06-21,-32.0,-13.0,2.0
British Columbia,2020-06-22,-43.0,-39.0,11.0
British Columbia,2020-06-23,-44.0,-37.0,12.0
British Columbia,2020-06-24,-41.0,-37.0,12.0
British Columbia,2020-06-25,-40.0,-36.0,11.0
British Columbia,2020-06-26,-39.0,-36.0,9.0
British Columbia,2020-06-27,-34.0,-16.0,5.0
British Columbia,2020-06-28,-26.0,-13.0,2.0
British Columbia,2020-06-29,-40.0,-40.0,10.0
British Columbia,2020-06-30,-42.0,-39.0,11.0
British Columbia,2020-07-01,-54.0,-70.0,19.0
British Columbia,2020-07-02,-44.0,-42.0,13.0
British Columbia,2020-07-03,-44.0,-42.0,11.0
British Columbia,2020-07-04,-31.0,-16.0,4.0
British Columbia,2020-07-05,-23.0,-15.0,0.0
British Columbia,2020-07-06,-40.0,-40.0,10.0
British Columbia,2020-07-07,-42.0,-39.0,11.0
British Columbia,2020-07-08,-39.0,-39.0,10.0
British Columbia,2020-07-09,-43.0,-39.0,12.0
British Columbia,2020-07-10,-37.0,-37.0,8.0
British Columbia,2020-07-11,-37.0,-15.0,5.0
British Columbia,2020-07-12,-26.0,-14.0,2.0
British Columbia,2020-07-13,-39.0,-39.0,9.0
British Columbia,2020-07-14,-40.0,-38.0,10.0
British Columbia,2020-07-15,-38.0,-38.0,9.0
British Columbia,2020-07-16,-40.0,-38.0,10.0
British Columbia,2020-07-17,-37.0,-37.0,8.0
British Columbia,2020-07-18,-28.0,-14.0,2.0
British Columbia,2020-07-19,-23.0,-15.0,0.0
British Columbia,2020-07-20,-39.0,-40.0,8.0
British Columbia,2020-07-21,-40.0,-38.0,10.0
British Columbia,2020-07-22,-39.0,-38.0,9.0
British Columbia,2020-07-23,-40.0,-37.0,10.0
British Columbia,2020-07-24,-38.0,-36.0,8.0
British Columbia,2020-07-25,-29.0,-14.0,2.0
British Columbia,2020-07-26,-25.0,-14.0,0.0
British Columbia,2020-07-27,-39.0,-40.0,9.0
British Columbia,2020-07-28,-41.0,-38.0,10.0
British Columbia,2020-07-29,-38.0,-39.0,9.0
British Columbia,2020-07-30,-38.0,-39.0,9.0
British Columbia,2020-07-31,-35.0,-40.0,7.0
British Columbia,2020-08-01,-29.0,-18.0,2.0
British Columbia,2020-08-02,-27.0,-18.0,0.0
British Columbia,2020-08-03,-46.0,-72.0,14.0
British Columbia,2020-08-04,-37.0,-40.0,9.0
British Columbia,2020-08-05,-36.0,-40.0,9.0
British Columbia,2020-08-06,-42.0,-40.0,11.0
British Columbia,2020-08-07,-38.0,-38.0,9.0
British Columbia,2020-08-08,-30.0,-14.0,4.0
British Columbia,2020-08-09,-23.0,-15.0,0.0
British Columbia,2020-08-10,-39.0,-40.0,8.0
British Columbia,2020-08-11,-40.0,-38.0,10.0
British Columbia,2020-08-12,-37.0,-39.0,9.0
British Columbia,2020-08-13,-38.0,-39.0,9.0
British Columbia,2020-08-14,-34.0,-38.0,7.0
British Columbia,2020-08-15,-27.0,-15.0,2.0
British Columbia,2020-08-16,-22.0,-16.0,0.0
British Columbia,2020-08-17,-38.0,-41.0,8.0
British Columbia,2020-08-18,-40.0,-38.0,9.0
British Columbia,2020-08-19,-38.0,-39.0,9.0
British Columbia,2020-08-20,-42.0,-39.0,11.0
British Columbia,2020-08-21,-40.0,-38.0,9.0
British Columbia,2020-08-22,-28.0,-13.0,3.0
British Columbia,2020-08-23,-24.0,-15.0,1.0
British Columbia,2020-08-24,-38.0,-39.0,9.0
British Columbia,2020-08-25,-39.0,-37.0,9.0
British Columbia,2020-08-26,-36.0,-38.0,8.0
British Columbia,2020-08-27,-38.0,-37.0,8.0
British Columbia,2020-08-28,-34.0,-36.0,6.0
British Columbia,2020-08-29,-29.0,-14.0,2.0
British Columbia,2020-08-30,-26.0,-15.0,1.0
British Columbia,2020-08-31,-38.0,-39.0,8.0
British Columbia,2020-09-01,-38.0,-37.0,9.0
British Columbia,2020-09-02,-37.0,-38.0,9.0
British Columbia,2020-09-03,-38.0,-38.0,8.0
British Columbia,2020-09-04,-35.0,-38.0,6.0
British Columbia,2020-09-05,-31.0,-19.0,3.0
British Columbia,2020-09-06,-25.0,-18.0,0.0
British Columbia,2020-09-07,-45.0,-73.0,13.0
British Columbia,2020-09-08,-38.0,-38.0,9.0
British Columbia,2020-09-09,-39.0,-37.0,9.0
British Columbia,2020-09-10,-40.0,-37.0,9.0
British Columbia,2020-09-11,-37.0,-35.0,7.0
British Columbia,2020-09-12,-37.0,-14.0,5.0
British Columbia,2020-09-13,-36.0,-16.0,4.0
British Columbia,2020-09-14,-44.0,-34.0,10.0
British Columbia,2020-09-15,-43.0,-32.0,10.0
British Columbia,2020-09-16,-41.0,-34.0,9.0
British Columbia,2020-09-17,-43.0,-34.0,9.0
British Columbia,2020-09-18,-40.0,-32.0,8.0
British Columbia,2020-09-19,-38.0,-13.0,5.0
British Columbia,2020-09-20,-31.0,-13.0,3.0
British Columbia,2020-09-21,-42.0,-34.0,9.0
British Columbia,2020-09-22,-43.0,-32.0,9.0
British Columbia,2020-09-23,-47.0,-34.0,11.0
British Columbia,2020-09-24,-47.0,-32.0,11.0
British Columbia,2020-09-25,-43.0,-32.0,9.0
British Columbia,2020-09-26,-41.0,-12.0,6.0
British Columbia,2020-09-27,-35.0,-13.0,4.0
British Columbia,2020-09-28,-42.0,-32.0,9.0
British Columbia,2020-09-29,-41.0,-30.0,9.0
British Columbia,2020-09-30,-40.0,-32.0,8.0
British Columbia,2020-10-01,-43.0,-30.0,9.0
British Columbia,2020-10-02,-38.0,-28.0,7.0
British Columbia,2020-10-03,-35.0,-12.0,4.0
British Columbia,2020-10-04,-35.0,-15.0,4.0
British Columbia,2020-10-05,-43.0,-31.0,9.0
British Columbia,2020-10-06,-43.0,-30.0,9.0
British Columbia,2020-10-07,-41.0,-30.0,9.0
British Columbia,2020-10-08,-43.0,-30.0,10.0
British Columbia,2020-10-09,-43.0,-31.0,9.0
British Columbia,2020-10-10,-37.0,-15.0,5.0
British Columbia,2020-10-11,-46.0,-18.0,5.0
British Columbia,2020-10-12,-54.0,-74.0,17.0
British Columbia,2020-10-13,-45.0,-32.0,11.0
British Columbia,2020-10-14,-42.0,-30.0,10.0
British Columbia,2020-10-15,-45.0,-29.0,10.0
British Columbia,2020-10-16,-42.0,-28.0,9.0
British Columbia,2020-10-17,-37.0,-12.0,6.0
British Columbia,2020-10-18,-39.0,-16.0,6.0
Manitoba,2020-02-15,1.0,1.0,0.0
Manitoba,2020-02-16,-4.0,-4.0,-2.0
Manitoba,2020-02-17,-37.0,-69.0,17.0
Manitoba,2020-02-18,-5.0,-1.0,1.0
Manitoba,2020-02-19,-9.0,0.0,1.0
Manitoba,2020-02-20,-7.0,2.0,0.0
Manitoba,2020-02-21,-2.0,0.0,0.0
Manitoba,2020-02-22,11.0,7.0,-1.0
Manitoba,2020-02-23,1.0,2.0,-1.0
Manitoba,2020-02-24,2.0,2.0,1.0
Manitoba,2020-02-25,-1.0,4.0,1.0
Manitoba,2020-02-26,4.0,4.0,0.0
Manitoba,2020-02-27,-4.0,6.0,0.0
Manitoba,2020-02-28,1.0,3.0,0.0
Manitoba,2020-02-29,8.0,7.0,0.0
Manitoba,2020-03-01,3.0,3.0,0.0
Manitoba,2020-03-02,-2.0,3.0,1.0
Manitoba,2020-03-03,2.0,4.0,0.0
Manitoba,2020-03-04,-2.0,3.0,1.0
Manitoba,2020-03-05,2.0,3.0,1.0
Manitoba,2020-03-06,-1.0,2.0,0.0
Manitoba,2020-03-07,6.0,6.0,0.0
Manitoba,2020-03-08,-4.0,2.0,1.0
Manitoba,2020-03-09,-5.0,3.0,1.0
Manitoba,2020-03-10,-1.0,4.0,1.0
Manitoba,2020-03-11,-3.0,4.0,0.0
Manitoba,2020-03-12,-6.0,5.0,0.0
Manitoba,2020-03-13,-12.0,-5.0,3.0
Manitoba,2020-03-14,-12.0,1.0,4.0
Manitoba,2020-03-15,-22.0,-7.0,4.0
Manitoba,2020-03-16,-29.0,-11.0,7.0
Manitoba,2020-03-17,-31.0,-17.0,10.0
Manitoba,2020-03-18,-41.0,-23.0,12.0
Manitoba,2020-03-19,-48.0,-27.0,14.0
Manitoba,2020-03-20,-46.0,-31.0,15.0
